i,j,x,y,ux,uy,vorticity
11,2,8.98437575e-05,1.95312514e-05,9.71704139e-04,-1.89149534e-04,1.51630950e+00
12,2,9.76562515e-05,1.95312514e-05,1.04592193e-03,-1.83103140e-04,1.62392092e+00
13,2,1.05468753e-04,1.95312514e-05,1.11747137e-03,-1.76567017e-04,1.72843122e+00
14,2,1.13281254e-04,1.95312514e-05,1.18635211e-03,-1.69658437e-04,1.83283246e+00
15,2,1.21093755e-04,1.95312514e-05,1.25232222e-03,-1.62302924e-04,1.93638623e+00
16,2,1.28906249e-04,1.95312514e-05,1.31530943e-03,-1.54470734e-04,2.03719997e+00
17,2,1.36718751e-04,1.95312514e-05,1.37513631e-03,-1.46294027e-04,2.13515568e+00
18,2,1.44531252e-04,1.95312514e-05,1.43178285e-03,-1.37724419e-04,2.22179365e+00
19,2,1.52343753e-04,1.95312514e-05,1.48483354e-03,-1.28897838e-04,2.30488539e+00
20,2,1.60156254e-04,1.95312514e-05,1.53432973e-03,-1.19784527e-04,2.37983704e+00
21,2,1.67968756e-04,1.95312514e-05,1.58009573e-03,-1.10440269e-04,2.44686127e+00
22,2,1.75781257e-04,1.95312514e-05,1.62212842e-03,-1.00710553e-04,2.51551557e+00
23,2,1.83593758e-04,1.95312514e-05,1.66022417e-03,-9.07704089e-05,2.57363844e+00
24,2,1.91406260e-04,1.95312514e-05,1.69431989e-03,-8.05881718e-05,2.62679100e+00
25,2,1.99218761e-04,1.95312514e-05,1.72428763e-03,-7.02458128e-05,2.67127800e+00
26,2,2.07031262e-04,1.95312514e-05,1.75016804e-03,-5.96650934e-05,2.71177387e+00
27,2,2.14843763e-04,1.95312514e-05,1.77183968e-03,-4.89633276e-05,2.74619842e+00
28,2,2.22656265e-04,1.95312514e-05,1.78940769e-03,-3.81219106e-05,2.76692390e+00
29,2,2.30468766e-04,1.95312514e-05,1.80247123e-03,-2.73289043e-05,2.78923798e+00
30,2,2.38281267e-04,1.95312514e-05,1.81122671e-03,-1.63831864e-05,2.80339932e+00
31,2,2.46093754e-04,1.95312514e-05,1.81550242e-03,-5.41885402e-06,2.80640197e+00
32,2,2.53906270e-04,1.95312514e-05,1.81553408e-03,5.50078857e-06,2.81070089e+00
33,2,2.61718757e-04,1.95312514e-05,1.81118597e-03,1.64744342e-05,2.80391216e+00
34,2,2.69531272e-04,1.95312514e-05,1.80260837e-03,2.74517970e-05,2.78923488e+00
35,2,2.77343759e-04,1.95312514e-05,1.78965472e-03,3.83416300e-05,2.76943445e+00
36,2,2.85156275e-04,1.95312514e-05,1.77234039e-03,4.91178798e-05,2.73917603e+00
37,2,2.92968762e-04,1.95312514e-05,1.75068155e-03,5.96781138e-05,2.71078539e+00
38,2,3.00781277e-04,1.95312514e-05,1.72483677e-03,7.02327670e-05,2.67289829e+00
39,2,3.08593764e-04,1.95312514e-05,1.69465900e-03,8.05006639e-05,2.62393880e+00
40,2,3.16406251e-04,1.95312514e-05,1.66055327e-03,9.06046480e-05,2.56874990e+00
41,2,3.24218767e-04,1.95312514e-05,1.62237347e-03,1.00449804e-04,2.51063037e+00
42,2,3.32031253e-04,1.95312514e-05,1.58041948e-03,1.10142297e-04,2.44982004e+00
43,2,3.39843769e-04,1.95312514e-05,1.53447862e-03,1.19587123e-04,2.38619471e+00
44,2,3.47656256e-04,1.95312514e-05,1.48497173e-03,1.28719112e-04,2.31219292e+00
45,2,3.55468772e-04,1.95312514e-05,1.43187016e-03,1.37625713e-04,2.22195578e+00
46,2,3.63281259e-04,1.95312514e-05,1.37536740e-03,1.46115271e-04,2.13054752e+00
47,2,3.71093774e-04,1.95312514e-05,1.31549011e-03,1.54275229e-04,2.03423548e+00
48,2,3.78906261e-04,1.95312514e-05,1.25256064e-03,1.62019875e-04,1.93616176e+00
49,2,3.86718777e-04,1.95312514e-05,1.18649902e-03,1.69330669e-04,1.83892429e+00
50,2,3.94531264e-04,1.95312514e-05,1.11748418e-03,1.76323039e-04,1.72915959e+00
51,2,4.02343780e-04,1.95312514e-05,1.04580808e-03,1.82851712e-04,1.62106740e+00
52,2,4.10156266e-04,1.95312514e-05,9.71704023e-04,1.88961436e-04,1.51785922e+00
53,2,4.17968782e-04,1.95312514e-05,8.95296514e-04,1.94704320e-04,1.39927483e+00
54,2,4.25781269e-04,1.95312514e-05,8.16724845e-04,1.99977876e-04,1.26947081e+00
55,2,4.33593785e-04,1.95312514e-05,7.36172136e-04,2.04616503e-04,1.14028525e+00
56,2,4.41406271e-04,1.95312514e-05,6.53811032e-04,2.08826779e-04,1.01085567e+00
57,2,4.49218758e-04,1.95312514e-05,5.69915748e-04,2.12400235e-04,8.80012274e-01
58,2,4.57031274e-04,1.95312514e-05,4.84614604e-04,2.15642285e-04,7.58219481e-01
59,2,4.64843761e-04,1.95312514e-05,3.98091826e-04,2.18327521e-04,6.29615903e-01
60,2,4.72656277e-04,1.95312514e-05,3.10673291e-04,2.20495072e-04,4.88512188e-01
61,2,4.80468763e-04,1.95312514e-05,2.22444767e-04,2.22174756e-04,3.51219416e-01
62,2,4.88281250e-04,1.95312514e-05,1.33659443e-04,2.23282783e-04,2.08565027e-01
63,2,4.96093766e-04,1.95312514e-05,4.45519036e-05,2.23824667e-04,7.07909912e-02
64,2,5.03906282e-04,1.95312514e-05,-4.46263839e-05,2.23848852e-04,-6.87653646e-02
65,2,5.11718797e-04,1.95312514e-05,-1.33759997e-04,2.23305135e-04,-2.09876329e-01
66,2,5.19531255e-04,1.95312514e-05,-2.22545292e-04,2.22206378e-04,-3.49435002e-01
67,2,5.27343771e-04,1.95312514e-05,-3.10812902e-04,2.20604881e-04,-4.93642867e-01
68,2,5.35156287e-04,1.95312514e-05,-3.98259202e-04,2.18426096e-04,-6.30573332e-01
69,2,5.42968803e-04,1.95312514e-05,-4.84672346e-04,2.15726075e-04,-7.57967114e-01
70,2,5.50781260e-04,1.95312514e-05,-5.69872966e-04,2.12530605e-04,-8.77510667e-01
71,2,5.58593776e-04,1.95312514e-05,-6.53725467e-04,2.08884521e-04,-1.00681365e+00
72,2,5.66406292e-04,1.95312514e-05,-7.36067886e-04,2.04718934e-04,-1.14016509e+00
73,2,5.74218750e-04,1.95312514e-05,-8.16665357e-04,1.99983479e-04,-1.27271652e+00
74,2,5.82031265e-04,1.95312514e-05,-8.95344827e-04,1.94743407e-04,-1.40165067e+00
75,2,5.89843781e-04,1.95312514e-05,-9.71895817e-04,1.89056402e-04,-1.51856971e+00
76,2,5.97656297e-04,1.95312514e-05,-1.04602787e-03,1.82948555e-04,-1.62331283e+00
77,2,6.05468755e-04,1.95312514e-05,-1.11759186e-03,1.76412374e-04,-1.72831202e+00
78,2,6.13281270e-04,1.95312514e-05,-1.18640950e-03,1.69433071e-04,-1.83783269e+00
79,2,6.21093786e-04,1.95312514e-05,-1.25249173e-03,1.62081327e-04,-1.94020557e+00
80,2,6.28906302e-04,1.95312514e-05,-1.31545460e-03,1.54277077e-04,-2.03554606e+00
81,2,6.36718760e-04,1.95312514e-05,-1.37532642e-03,1.46143211e-04,-2.12898183e+00
82,2,6.44531276e-04,1.95312514e-05,-1.43183314e-03,1.37676005e-04,-2.21956873e+00
83,2,6.52343791e-04,1.95312514e-05,-1.48492109e-03,1.28892265e-04,-2.30916357e+00
84,2,6.60156307e-04,1.95312514e-05,-1.53452880e-03,1.19754717e-04,-2.38545513e+00
85,2,6.67968765e-04,1.95312514e-05,-1.58054603e-03,1.10306166e-04,-2.45148277e+00
86,2,6.75781281e-04,1.95312514e-05,-1.62250188e-03,1.00667676e-04,-2.51057863e+00
87,2,6.83593797e-04,1.95312514e-05,-1.66053628e-03,9.07424328e-05,-2.57169199e+00
88,2,6.91406254e-04,1.95312514e-05,-1.69462117e-03,8.05509117e-05,-2.62621450e+00
89,2,6.99218770e-04,1.95312514e-05,-1.72460964e-03,7.01973913e-05,-2.67030239e+00
90,2,7.07031286e-04,1.95312514e-05,-1.75045454e-03,5.97023318e-05,-2.70656157e+00
91,2,7.14843802e-04,1.95312514e-05,-1.77215238e-03,4.90880848e-05,-2.74011564e+00
92,2,7.22656259e-04,1.95312514e-05,-1.78949803e-03,3.83434854e-05,-2.76953220e+00
93,2,7.30468775e-04,1.95312514e-05,-1.80248485e-03,2.74387530e-05,-2.79245901e+00
94,2,7.38281291e-04,1.95312514e-05,-1.81111146e-03,1.64018111e-05,-2.80657005e+00
95,2,7.46093807e-04,1.95312514e-05,-1.81549287e-03,5.42444013e-06,-2.80652809e+00
96,2,7.53906264e-04,1.95312514e-05,-1.81548705e-03,-5.52499523e-06,-2.80688620e+00
97,2,7.61718780e-04,1.95312514e-05,-1.81116664e-03,-1.64502198e-05,-2.80149221e+00
98,2,7.69531296e-04,1.95312514e-05,-1.80241989e-03,-2.73698570e-05,-2.78742790e+00
99,2,7.77343812e-04,1.95312514e-05,-1.78932119e-03,-3.81163045e-05,-2.76547265e+00
100,2,7.85156270e-04,1.95312514e-05,-1.77191186e-03,-4.89335216e-05,-2.74428368e+00
101,2,7.92968785e-04,1.95312514e-05,-1.75026967e-03,-5.96278223e-05,-2.70487499e+00
102,2,8.00781301e-04,1.95312514e-05,-1.72431662e-03,-7.01154277e-05,-2.67127776e+00
103,2,8.08593817e-04,1.95312514e-05,-1.69426331e-03,-8.05397212e-05,-2.62833738e+00
104,2,8.16406275e-04,1.95312514e-05,-1.65998295e-03,-9.07535941e-05,-2.57127619e+00
105,2,8.24218791e-04,1.95312514e-05,-1.62192469e-03,-1.00663958e-04,-2.51298380e+00
106,2,8.32031306e-04,1.95312514e-05,-1.57999061e-03,-1.10287503e-04,-2.44932747e+00
107,2,8.39843764e-04,1.95312514e-05,-1.53420237e-03,-1.19674602e-04,-2.38437510e+00
108,2,8.47656280e-04,1.95312514e-05,-1.48468791e-03,-1.28888511e-04,-2.30610752e+00
109,2,8.55468796e-04,1.95312514e-05,-1.43165397e-03,-1.37737428e-04,-2.22134590e+00
110,2,8.63281311e-04,1.95312514e-05,-1.37510244e-03,-1.46275372e-04,-2.13373351e+00
111,2,8.71093769e-04,1.95312514e-05,-1.31532375e-03,-1.54345922e-04,-2.03695607e+00
112,2,8.78906285e-04,1.95312514e-05,-1.25238148e-03,-1.62198616e-04,-1.93790436e+00
113,2,8.86718801e-04,1.95312514e-05,-1.18637027e-03,-1.69572711e-04,-1.83567858e+00
114,2,8.94531317e-04,1.95312514e-05,-1.11736450e-03,-1.76602291e-04,-1.73045492e+00
115,2,9.02343774e-04,1.95312514e-05,-1.04579306e-03,-1.83160795e-04,-1.62272525e+00
116,2,9.10156290e-04,1.95312514e-05,-9.71596048e-04,-1.89294762e-04,-1.51581407e+00
117,2,9.17968806e-04,1.95312514e-05,-8.95080273e-04,-1.94978013e-04,-1.39473271e+00
118,2,9.25781322e-04,1.95312514e-05,-8.16423155e-04,-2.00158509e-04,-1.26922870e+00
119,2,9.33593779e-04,1.95312514e-05,-7.35902111e-04,-2.04836237e-04,-1.13576269e+00
120,2,9.41406295e-04,1.95312514e-05,-6.53606432e-04,-2.09027959e-04,-1.01122439e+00
121,2,9.49218811e-04,1.95312514e-05,-5.69669995e-04,-2.12703788e-04,-8.81560087e-01
122,2,9.57031269e-04,1.95312514e-05,-4.84417222e-04,-2.15891807e-04,-7.59161949e-01
123,2,9.64843784e-04,1.95312514e-05,-3.97998694e-04,-2.18588204e-04,-6.29851580e-01
124,2,9.72656300e-04,1.95312514e-05,-3.10423697e-04,-2.20718473e-04,-4.91961837e-01
125,2,9.80468816e-04,1.95312514e-05,-2.22161660e-04,-2.22282702e-04,-3.49901587e-01
126,2,9.88281332e-04,1.95312514e-05,-1.33471302e-04,-2.23325507e-04,-2.09154546e-01
127,2,9.96093848e-04,1.95312514e-05,-4.44569123e-05,-2.23858078e-04,-7.01944828e-02
0,3,3.90625019e-06,2.73437508e-05,4.43097997e-05,-3.12866847e-04,1.01541400e-01
1,3,1.17187501e-05,2.73437508e-05,1.32616551e-04,-3.12056800e-04,2.97472805e-01
2,3,1.95312514e-05,2.73437508e-05,2.20718401e-04,-3.10539035e-04,4.93040293e-01
3,3,2.73437508e-05,2.73437508e-05,3.08324961e-04,-3.08298884e-04,6.82992816e-01
4,3,3.51562521e-05,2.73437508e-05,3.95089970e-04,-3.05295340e-04,8.79405022e-01
5,3,4.29687534e-05,2.73437508e-05,4.80873510e-04,-3.01517051e-04,1.06103349e+00
6,3,5.07812510e-05,2.73437508e-05,5.65584516e-04,-2.96990213e-04,1.23419607e+00
7,3,5.85937523e-05,2.73437508e-05,6.48949121e-04,-2.91889795e-04,1.41177320e+00
8,3,6.64062536e-05,2.73437508e-05,7.30805506e-04,-2.86035240e-04,1.59161353e+00
9,3,7.42187549e-05,2.73437508e-05,8.10691679e-04,-2.79422733e-04,1.76824248e+00
10,3,8.20312562e-05,2.73437508e-05,8.88707989e-04,-2.72223609e-04,1.94451952e+00
11,3,8.98437575e-05,2.73437508e-05,9.64581093e-04,-2.64266622e-04,2.11029482e+00
12,3,9.76562515e-05,2.73437508e-05,1.03821245e-03,-2.55743624e-04,2.26485920e+00
13,3,1.05468753e-04,2.73437508e-05,1.10937632e-03,-2.46701034e-04,2.41680813e+00
14,3,1.13281254e-04,2.73437508e-05,1.17776194e-03,-2.36962049e-04,2.56493473e+00
15,3,1.21093755e-04,2.73437508e-05,1.24323880e-03,-2.26681121e-04,2.70985413e+00
16,3,1.28906249e-04,2.73437508e-05,1.30580144e-03,-2.15808046e-04,2.84668779e+00
17,3,1.36718751e-04,2.73437508e-05,1.36520376e-03,-2.04370706e-04,2.97621346e+00
18,3,1.44531252e-04,2.73437508e-05,1.42138288e-03,-1.92456690e-04,3.09993219e+00
19,3,1.52343753e-04,2.73437508e-05,1.47401413e-03,-1.80125484e-04,3.21230650e+00
20,3,1.60156254e-04,2.73437508e-05,1.52315490e-03,-1.67384729e-04,3.32540989e+00
21,3,1.67968756e-04,2.73437508e-05,1.56861357e-03,-1.54189547e-04,3.41909170e+00
22,3,1.75781257e-04,2.73437508e-05,1.61039829e-03,-1.40672215e-04,3.50990772e+00
23,3,1.83593758e-04,2.73437508e-05,1.64818915e-03,-1.26782485e-04,3.59143496e+00
24,3,1.91406260e-04,2.73437508e-05,1.68202433e-03,-1.12589201e-04,3.66383362e+00
25,3,1.99218761e-04,2.73437508e-05,1.71179604e-03,-9.81165576e-05,3.73406696e+00
26,3,2.07031262e-04,2.73437508e-05,1.73755758e-03,-8.33851373e-05,3.78685141e+00
27,3,2.14843763e-04,2.73437508e-05,1.75903761e-03,-6.84507177e-05,3.83225203e+00
28,3,2.22656265e-04,2.73437508e-05,1.77643204e-03,-5.33877974e-05,3.87030554e+00
29,3,2.30468766e-04,2.73437508e-05,1.78937626e-03,-3.82187463e-05,3.89834571e+00
30,3,2.38281267e-04,2.73437508e-05,1.79810985e-03,-2.29193320e-05,3.91510129e+00
31,3,2.46093754e-04,2.73437508e-05,1.80233142e-03,-7.64784727e-06,3.92286444e+00
32,3,2.53906270e-04,2.73437508e-05,1.80231046e-03,7.67577694e-06,3.92229748e+00
33,3,2.61718757e-04,2.73437508e-05,1.79810764e-03,2.29658799e-05,3.91302872e+00
34,3,2.69531272e-04,2.73437508e-05,1.78959733e-03,3.82764629e-05,3.89427042e+00
35,3,2.77343759e-04,2.73437508e-05,1.77666266e-03,5.34306237e-05,3.86741543e+00
36,3,2.85156275e-04,2.73437508e-05,1.75950839e-03,6.84376646e-05,3.82535505e+00
37,3,2.92968762e-04,2.73437508e-05,1.73794094e-03,8.32696751e-05,3.78221583e+00
38,3,3.00781277e-04,2.73437508e-05,1.71227683e-03,9.79210599e-05,3.73168421e+00
39,3,3.08593764e-04,2.73437508e-05,1.68232399e-03,1.12358277e-04,3.67067003e+00
40,3,3.16406251e-04,2.73437508e-05,1.64844759e-03,1.26570172e-04,3.59854364e+00
41,3,3.24218767e-04,2.73437508e-05,1.61060481e-03,1.40433855e-04,3.51107931e+00
42,3,3.32031253e-04,2.73437508e-05,1.56892277e-03,1.53964225e-04,3.42442632e+00
43,3,3.39843769e-04,2.73437508e-05,1.52330007e-03,1.67176171e-04,3.32777929e+00
44,3,3.47656256e-04,2.73437508e-05,1.47416326e-03,1.79946728e-04,3.21935177e+00
45,3,3.55468772e-04,2.73437508e-05,1.42146647e-03,1.92289066e-04,3.10195017e+00
46,3,3.63281259e-04,2.73437508e-05,1.36537862e-03,2.04134194e-04,2.97646856e+00
47,3,3.71093774e-04,2.73437508e-05,1.30598934e-03,2.15523105e-04,2.84441733e+00
48,3,3.78906261e-04,2.73437508e-05,1.24344719e-03,2.26329154e-04,2.70699787e+00
49,3,3.86718777e-04,2.73437508e-05,1.17781374e-03,2.36595108e-04,2.56589699e+00
50,3,3.94531264e-04,2.73437508e-05,1.10940600e-03,2.46287615e-04,2.41716003e+00
51,3,4.02343780e-04,2.73437508e-05,1.03823456e-03,2.55438179e-04,2.26521492e+00
52,3,4.10156266e-04,2.73437508e-05,9.64629522e-04,2.64078553e-04,2.11099911e+00
53,3,4.17968782e-04,2.73437508e-05,8.88763752e-04,2.72029924e-04,1.94963241e+00
54,3,4.25781269e-04,2.73437508e-05,8.10751051e-04,2.79310945e-04,1.77669883e+00
55,3,4.33593785e-04,2.73437508e-05,7.30781117e-04,2.85861985e-04,1.59448195e+00
56,3,4.41406271e-04,2.73437508e-05,6.49040332e-04,2.91647681e-04,1.40545881e+00
57,3,4.49218758e-04,2.73437508e-05,5.65759488e-04,2.96722021e-04,1.23014474e+00
58,3,4.57031274e-04,2.73437508e-05,4.81046620e-04,3.01146443e-04,1.05650532e+00
59,3,4.64843761e-04,2.73437508e-05,3.95144016e-04,3.04904330e-04,8.72859716e-01
60,3,4.72656277e-04,2.73437508e-05,3.08433111e-04,3.07958253e-04,6.84680343e-01
61,3,4.80468763e-04,2.73437508e-05,2.20830276e-04,3.10299045e-04,4.94595587e-01
62,3,4.88281250e-04,2.73437508e-05,1.32687375e-04,3.11868876e-04,2.98900545e-01
63,3,4.96093766e-04,2.73437508e-05,4.42167075e-05,3.12641641e-04,1.00346044e-01
64,3,5.03906282e-04,2.73437508e-05,-4.43340214e-05,3.12645367e-04,-1.00944653e-01
65,3,5.11718797e-04,2.73437508e-05,-1.32767440e-04,3.11818556e-04,-3.01048160e-01
66,3,5.19531255e-04,2.73437508e-05,-2.20874950e-04,3.10319505e-04,-4.90307778e-01
67,3,5.27343771e-04,2.73437508e-05,-3.08457238e-04,3.08053161e-04,-6.83134377e-01
68,3,5.35156287e-04,2.73437508e-05,-3.95261217e-04,3.05032736e-04,-8.75947952e-01
69,3,5.42968803e-04,2.73437508e-05,-4.81106283e-04,3.01256339e-04,-1.05937004e+00
70,3,5.50781260e-04,2.73437508e-05,-5.65791153e-04,2.96796497e-04,-1.23134625e+00
71,3,5.58593776e-04,2.73437508e-05,-6.49014255e-04,2.91683042e-04,-1.40378618e+00
72,3,5.66406292e-04,2.73437508e-05,-7.30717904e-04,2.85873190e-04,-1.59245729e+00
73,3,5.74218750e-04,2.73437508e-05,-8.10736150e-04,2.79266242e-04,-1.77539504e+00
74,3,5.82031265e-04,2.73437508e-05,-8.88750830e-04,2.72007601e-04,-1.95022845e+00
75,3,5.89843781e-04,2.73437508e-05,-9.64774750e-04,2.64072965e-04,-2.11516762e+00
76,3,5.97656297e-04,2.73437508e-05,-1.03840791e-03,2.55495950e-04,-2.26949501e+00
77,3,6.05468755e-04,2.73437508e-05,-1.10949343e-03,2.46375101e-04,-2.41809988e+00
78,3,6.13281270e-04,2.73437508e-05,-1.17776915e-03,2.36656590e-04,-2.56482124e+00
79,3,6.21093786e-04,2.73437508e-05,-1.24340819e-03,2.26383156e-04,-2.70986176e+00
80,3,6.28906302e-04,2.73437508e-05,-1.30595383e-03,2.15519351e-04,-2.84691048e+00
81,3,6.36718760e-04,2.73437508e-05,-1.36534160e-03,2.04080206e-04,-2.97777700e+00
82,3,6.44531276e-04,2.73437508e-05,-1.42141257e-03,1.92233201e-04,-3.09993768e+00
83,3,6.52343791e-04,2.73437508e-05,-1.47413742e-03,1.79894618e-04,-3.21577644e+00
84,3,6.60156307e-04,2.73437508e-05,-1.52335037e-03,1.67170583e-04,-3.32646418e+00
85,3,6.67968765e-04,2.73437508e-05,-1.56898960e-03,1.53980975e-04,-3.42334795e+00
86,3,6.75781281e-04,2.73437508e-05,-1.61071098e-03,1.40528820e-04,-3.50773501e+00
87,3,6.83593797e-04,2.73437508e-05,-1.64849975e-03,1.26678176e-04,-3.59463453e+00
88,3,6.91406254e-04,2.73437508e-05,-1.68233248e-03,1.12415953e-04,-3.67222738e+00
89,3,6.99218770e-04,2.73437508e-05,-1.71212747e-03,9.79675897e-05,-3.73039985e+00
90,3,7.07031286e-04,2.73437508e-05,-1.73779344e-03,8.32826918e-05,-3.77903223e+00
91,3,7.14843802e-04,2.73437508e-05,-1.75927929e-03,6.84451152e-05,-3.82550335e+00
92,3,7.22656259e-04,2.73437508e-05,-1.77653611e-03,5.34585524e-05,-3.86623883e+00
93,3,7.30468775e-04,2.73437508e-05,-1.78947963e-03,3.82690050e-05,-3.89805460e+00
94,3,7.38281291e-04,2.73437508e-05,-1.79805292e-03,2.29286288e-05,-3.91720629e+00
95,3,7.46093807e-04,2.73437508e-05,-1.80237356e-03,7.56404734e-06,-3.92218399e+00
96,3,7.53906264e-04,2.73437508e-05,-1.80231931e-03,-7.76329671e-06,-3.92060637e+00
97,3,7.61718780e-04,2.73437508e-05,-1.79801218e-03,-2.30254645e-05,-3.90952921e+00
98,3,7.69531296e-04,2.73437508e-05,-1.78923958e-03,-3.82354920e-05,-3.89938331e+00
99,3,7.77343812e-04,2.73437508e-05,-1.77632563e-03,-5.33952407e-05,-3.86620903e+00
100,3,7.85156270e-04,2.73437508e-05,-1.75911176e-03,-6.84022889e-05,-3.83177519e+00
101,3,7.92968785e-04,2.73437508e-05,-1.73767610e-03,-8.33106242e-05,-3.78649092e+00
102,3,8.00781301e-04,2.73437508e-05,-1.71185646e-03,-9.80624973e-05,-3.73857880e+00
103,3,8.08593817e-04,2.73437508e-05,-1.68200873e-03,-1.12605907e-04,-3.67160916e+00
104,3,8.16406275e-04,2.73437508e-05,-1.64796656e-03,-1.26834551e-04,-3.59245634e+00
105,3,8.24218791e-04,2.73437508e-05,-1.61013170e-03,-1.40744814e-04,-3.50954366e+00
106,3,8.32031306e-04,2.73437508e-05,-1.56846596e-03,-1.54269568e-04,-3.41751790e+00
107,3,8.39843764e-04,2.73437508e-05,-1.52306678e-03,-1.67423772e-04,-3.31863093e+00
108,3,8.47656280e-04,2.73437508e-05,-1.47393369e-03,-1.80175717e-04,-3.21244717e+00
109,3,8.55468796e-04,2.73437508e-05,-1.42124458e-03,-1.92493855e-04,-3.10361814e+00
110,3,8.63281311e-04,2.73437508e-05,-1.36507477e-03,-2.04400421e-04,-2.98312759e+00
111,3,8.71093769e-04,2.73437508e-05,-1.30577676e-03,-2.15804233e-04,-2.84868836e+00
112,3,8.78906285e-04,2.73437508e-05,-1.24332996e-03,-2.26703443e-04,-2.71212578e+00
113,3,8.86718801e-04,2.73437508e-05,-1.17777649e-03,-2.36984299e-04,-2.56409669e+00
114,3,8.94531317e-04,2.73437508e-05,-1.10928097e-03,-2.46710260e-04,-2.41178179e+00
115,3,9.02343774e-04,2.73437508e-05,-1.03817682e-03,-2.55799445e-04,-2.26699543e+00
116,3,9.10156290e-04,2.73437508e-05,-9.64514154e-04,-2.64389557e-04,-2.11243320e+00
117,3,9.17968806e-04,2.73437508e-05,-8.88568466e-04,-2.72333506e-04,-1.94592762e+00
118,3,9.25781322e-04,2.73437508e-05,-8.10520432e-04,-2.79592234e-04,-1.77156734e+00
119,3,9.33593779e-04,2.73437508e-05,-7.30611791e-04,-2.86215829e-04,-1.58911014e+00
120,3,9.41406295e-04,2.73437508e-05,-6.48816756e-04,-2.91971635e-04,-1.41047120e+00
121,3,9.49218811e-04,2.73437508e-05,-5.65519207e-04,-2.97099992e-04,-1.23289227e+00
122,3,9.57031269e-04,2.73437508e-05,-4.80843708e-04,-3.01558030e-04,-1.05842018e+00
123,3,9.64843784e-04,2.73437508e-05,-3.94989416e-04,-3.05280439e-04,-8.75953555e-01
124,3,9.72656300e-04,2.73437508e-05,-3.08079267e-04,-3.08226357e-04,-6.84076905e-01
125,3,9.80468816e-04,2.73437508e-05,-2.20536007e-04,-3.10516858e-04,-4.89464939e-01
126,3,9.88281332e-04,2.73437508e-05,-1.32465735e-04,-3.12051270e-04,-2.99254417e-01
127,3,9.96093848e-04,2.73437508e-05,-4.41384873e-05,-3.12866876e-04,-1.01059899e-01
0,4,3.90625019e-06,3.51562521e-05,4.38554453e-05,-4.01069410e-04,1.30376786e-01
1,4,1.17187501e-05,3.51562521e-05,1.31287001e-04,-4.00037738e-04,3.81260157e-01
2,4,1.95312514e-05,3.51562521e-05,2.18511777e-04,-3.98061849e-04,6.33429646e-01
3,4,2.73437508e-05,3.51562521e-05,3.05204070e-04,-3.95086186e-04,8.75940502e-01
4,4,3.51562521e-05,3.51562521e-05,3.91084468e-04,-3.91280017e-04,1.12133837e+00
5,4,4.29687534e-05,3.51562521e-05,4.76108282e-04,-3.86393716e-04,1.36112046e+00
6,4,5.07812510e-05,3.51562521e-05,5.60057641e-04,-3.80650919e-04,1.58815646e+00
7,4,5.85937523e-05,3.51562521e-05,6.42599247e-04,-3.74071940e-04,1.81304836e+00
8,4,6.64062536e-05,3.51562521e-05,7.23716221e-04,-3.66569351e-04,2.04235315e+00
9,4,7.42187549e-05,3.51562521e-05,8.02842609e-04,-3.58144986e-04,2.26735497e+00
10,4,8.20312562e-05,3.51562521e-05,8.80009902e-04,-3.48845380e-04,2.48627734e+00
11,4,8.98437575e-05,3.51562521e-05,9.55210766e-04,-3.38732032e-04,2.69399762e+00
12,4,9.76562515e-05,3.51562521e-05,1.02809910e-03,-3.27827322e-04,2.89885879e+00
13,4,1.05468753e-04,3.51562521e-05,1.09849032e-03,-3.16142425e-04,3.10362101e+00
14,4,1.13281254e-04,3.51562521e-05,1.16629491e-03,-3.03721899e-04,3.29490900e+00
15,4,1.21093755e-04,3.51562521e-05,1.23113475e-03,-2.90468975e-04,3.47724533e+00
16,4,1.28906249e-04,3.51562521e-05,1.29314035e-03,-2.76506558e-04,3.65482426e+00
17,4,1.36718751e-04,3.51562521e-05,1.35198433e-03,-2.61831010e-04,3.81727123e+00
18,4,1.44531252e-04,3.51562521e-05,1.40759163e-03,-2.46602314e-04,3.97040772e+00
19,4,1.52343753e-04,3.51562521e-05,1.45971321e-03,-2.30802005e-04,4.10871315e+00
20,4,1.60156254e-04,3.51562521e-05,1.50830613e-03,-2.14528714e-04,4.24988270e+00
21,4,1.67968756e-04,3.51562521e-05,1.55338494e-03,-1.97622285e-04,4.38236523e+00
22,4,1.75781257e-04,3.51562521e-05,1.59469317e-03,-1.80270814e-04,4.50179243e+00
23,4,1.83593758e-04,3.51562521e-05,1.63219101e-03,-1.62457480e-04,4.60836172e+00
24,4,1.91406260e-04,3.51562521e-05,1.66573841e-03,-1.44230857e-04,4.70452166e+00
25,4,1.99218761e-04,3.51562521e-05,1.69514690e-03,-1.25655890e-04,4.78925705e+00
26,4,2.07031262e-04,3.51562521e-05,1.72066432e-03,-1.06788633e-04,4.85841656e+00
27,4,2.14843763e-04,3.51562521e-05,1.74195808e-03,-8.76736813e-05,4.91405344e+00
28,4,2.22656265e-04,3.51562521e-05,1.75916613e-03,-6.84171973e-05,4.95874405e+00
29,4,2.30468766e-04,3.51562521e-05,1.77202804e-03,-4.89875420e-05,4.99355459e+00
30,4,2.38281267e-04,3.51562521e-05,1.78062415e-03,-2.94145048e-05,5.01702881e+00
31,4,2.46093754e-04,3.51562521e-05,1.78480276e-03,-9.82283564e-06,5.02821827e+00
