i,j,x,y,ux,uy,vorticity
38,114,3.00781277e-04,8.94531317e-04,7.48557225e-02,-1.92986932e-02,-7.33806458e+02
39,114,3.08593764e-04,8.94531317e-04,7.35521689e-02,-2.21418757e-02,-7.21027100e+02
40,114,3.16406251e-04,8.94531317e-04,7.20714107e-02,-2.49317158e-02,-7.06511963e+02
41,114,3.24218767e-04,8.94531317e-04,7.04170316e-02,-2.76615042e-02,-6.90294678e+02
42,114,3.32031253e-04,8.94531317e-04,6.85930103e-02,-3.03246472e-02,-6.72413452e+02
43,114,3.39843769e-04,8.94531317e-04,6.66037351e-02,-3.29147391e-02,-6.52912476e+02
44,114,3.47656256e-04,8.94531317e-04,6.44540191e-02,-3.54255289e-02,-6.31839478e+02
45,114,3.55468772e-04,8.94531317e-04,6.21490143e-02,-3.78509872e-02,-6.09243591e+02
46,114,3.63281259e-04,8.94531317e-04,5.96942976e-02,-4.01852503e-02,-5.85180481e+02
47,114,3.71093774e-04,8.94531317e-04,5.70957623e-02,-4.24227156e-02,-5.59706665e+02
48,114,3.78906261e-04,8.94531317e-04,5.43596856e-02,-4.45579626e-02,-5.32884094e+02
49,114,3.86718777e-04,8.94531317e-04,5.14926575e-02,-4.65858690e-02,-5.04779083e+02
50,114,3.94531264e-04,8.94531317e-04,4.85015772e-02,-4.85015474e-02,-4.75458130e+02
51,114,4.02343780e-04,8.94531317e-04,4.53936383e-02,-5.03003895e-02,-4.44991089e+02
52,114,4.10156266e-04,8.94531317e-04,4.21763584e-02,-5.19780442e-02,-4.13452606e+02
53,114,4.17968782e-04,8.94531317e-04,3.88574563e-02,-5.35304919e-02,-3.80917786e+02
54,114,4.25781269e-04,8.94531317e-04,3.54449563e-02,-5.49539700e-02,-3.47465027e+02
55,114,4.33593785e-04,8.94531317e-04,3.19470502e-02,-5.62450625e-02,-3.13175293e+02
56,114,4.41406271e-04,8.94531317e-04,2.83722002e-02,-5.74006550e-02,-2.78130646e+02
57,114,4.49218758e-04,8.94531317e-04,2.47290004e-02,-5.84179573e-02,-2.42416595e+02
58,114,4.57031274e-04,8.94531317e-04,2.10262053e-02,-5.92945330e-02,-2.06118805e+02
59,114,4.64843761e-04,8.94531317e-04,1.72727741e-02,-6.00282624e-02,-1.69324158e+02
60,114,4.72656277e-04,8.94531317e-04,1.34777157e-02,-6.06173798e-02,-1.32121368e+02
61,114,4.80468763e-04,8.94531317e-04,9.65020526e-03,-6.10604621e-02,-9.46004944e+01
62,114,4.88281250e-04,8.94531317e-04,5.79944625e-03,-6.13564476e-02,-5.68517418e+01
63,114,4.96093766e-04,8.94531317e-04,1.93469785e-03,-6.15046173e-02,-1.89657211e+01
64,114,5.03906282e-04,8.94531317e-04,-1.93471159e-03,-6.15046173e-02,1.89657879e+01
65,114,5.11718797e-04,8.94531317e-04,-5.79944113e-03,-6.13564476e-02,5.68516846e+01
66,114,5.19531255e-04,8.94531317e-04,-9.65019967e-03,-6.10604621e-02,9.46004944e+01
67,114,5.27343771e-04,8.94531317e-04,-1.34777296e-02,-6.06173798e-02,1.32121429e+02
68,114,5.35156287e-04,8.94531317e-04,-1.72727704e-02,-6.00282624e-02,1.69324158e+02
69,114,5.42968803e-04,8.94531317e-04,-2.10262183e-02,-5.92945330e-02,2.06118927e+02
70,114,5.50781260e-04,8.94531317e-04,-2.47289930e-02,-5.84179573e-02,2.42416489e+02
71,114,5.58593776e-04,8.94531317e-04,-2.83721983e-02,-5.74006550e-02,2.78131104e+02
72,114,5.66406292e-04,8.94531317e-04,-3.19470651e-02,-5.62450550e-02,3.13175201e+02
73,114,5.74218750e-04,8.94531317e-04,-3.54449339e-02,-5.49539737e-02,3.47464294e+02
74,114,5.82031265e-04,8.94531317e-04,-3.88574488e-02,-5.35304919e-02,3.80917542e+02
75,114,5.89843781e-04,8.94531317e-04,-4.21763547e-02,-5.19780517e-02,4.13453064e+02
76,114,5.97656297e-04,8.94531317e-04,-4.53936532e-02,-5.03003821e-02,4.44991089e+02
77,114,6.05468755e-04,8.94531317e-04,-4.85015586e-02,-4.85015586e-02,4.75457397e+02
78,114,6.13281270e-04,8.94531317e-04,-5.14926501e-02,-4.65858728e-02,5.04780273e+02
79,114,6.21093786e-04,8.94531317e-04,-5.43596968e-02,-4.45579551e-02,5.32885742e+02
80,114,6.28906302e-04,8.94531317e-04,-5.70957847e-02,-4.24226969e-02,5.59705933e+02
81,114,6.36718760e-04,8.94531317e-04,-5.96942902e-02,-4.01852541e-02,5.85179321e+02
82,114,6.44531276e-04,8.94531317e-04,-6.21490180e-02,-3.78509834e-02,6.09244263e+02
83,114,6.52343791e-04,8.94531317e-04,-6.44540265e-02,-3.54255214e-02,6.31839966e+02
84,114,6.60156307e-04,8.94531317e-04,-6.66037500e-02,-3.29147205e-02,6.52911987e+02
85,114,6.67968765e-04,8.94531317e-04,-6.85930029e-02,-3.03246472e-02,6.72412842e+02
86,114,6.75781281e-04,8.94531317e-04,-7.04170391e-02,-2.76614949e-02,6.90295410e+02
87,114,6.83593797e-04,8.94531317e-04,-7.20714182e-02,-2.49317046e-02,7.06511108e+02
88,114,6.91406254e-04,8.94531317e-04,-7.35521615e-02,-2.21418794e-02,7.21026855e+02
89,114,6.99218770e-04,8.94531317e-04,-7.48557299e-02,-1.92986857e-02,7.33807251e+02
90,114,7.07031286e-04,8.94531317e-04,-7.59789571e-02,-1.64089967e-02,7.44818481e+02
91,114,7.14843802e-04,8.94531317e-04,-7.69191459e-02,-1.34797776e-02,7.54033020e+02
92,114,7.22656259e-04,8.94531317e-04,-7.76740238e-02,-1.05181141e-02,7.61433350e+02
93,114,7.30468775e-04,8.94531317e-04,-7.82417804e-02,-7.53108086e-03,7.67000854e+02
94,114,7.38281291e-04,8.94531317e-04,-7.86210522e-02,-4.52590641e-03,7.70717041e+02
95,114,7.46093807e-04,8.94531317e-04,-7.88109154e-02,-1.50985725e-03,7.72578003e+02
96,114,7.53906264e-04,8.94531317e-04,-7.88109154e-02,1.50985853e-03,7.72579895e+02
97,114,7.61718780e-04,8.94531317e-04,-7.86210448e-02,4.52593667e-03,7.70717102e+02
98,114,7.69531296e-04,8.94531317e-04,-7.82417804e-02,7.53108272e-03,7.66999023e+02
99,114,7.77343812e-04,8.94531317e-04,-7.76740238e-02,1.05181150e-02,7.61435181e+02
100,114,7.85156270e-04,8.94531317e-04,-7.69191384e-02,1.34798074e-02,7.54032959e+02
101,114,7.92968785e-04,8.94531317e-04,-7.59789571e-02,1.64089967e-02,7.44816589e+02
102,114,8.00781301e-04,8.94531317e-04,-7.48557299e-02,1.92986857e-02,7.33807373e+02
103,114,8.08593817e-04,8.94531317e-04,-7.35521615e-02,2.21418813e-02,7.21026978e+02
104,114,8.16406275e-04,8.94531317e-04,-7.20714182e-02,2.49317065e-02,7.06511230e+02
105,114,8.24218791e-04,8.94531317e-04,-7.04170391e-02,2.76614986e-02,6.90295410e+02
106,114,8.32031306e-04,8.94531317e-04,-6.85930029e-02,3.03246491e-02,6.72412598e+02
107,114,8.39843764e-04,8.94531317e-04,-6.66037500e-02,3.29147205e-02,6.52911865e+02
108,114,8.47656280e-04,8.94531317e-04,-6.44540265e-02,3.54255214e-02,6.31839966e+02
109,114,8.55468796e-04,8.94531317e-04,-6.21490180e-02,3.78509834e-02,6.09244263e+02
110,114,8.63281311e-04,8.94531317e-04,-5.96942902e-02,4.01852541e-02,5.85179321e+02
111,114,8.71093769e-04,8.94531317e-04,-5.70957810e-02,4.24226969e-02,5.59705933e+02
112,114,8.78906285e-04,8.94531317e-04,-5.43596968e-02,4.45579551e-02,5.32885742e+02
113,114,8.86718801e-04,8.94531317e-04,-5.14926501e-02,4.65858728e-02,5.04780273e+02
114,114,8.94531317e-04,8.94531317e-04,-4.85015586e-02,4.85015586e-02,4.75457642e+02
115,114,9.02343774e-04,8.94531317e-04,-4.53936458e-02,5.03003858e-02,4.44991089e+02
116,114,9.10156290e-04,8.94531317e-04,-4.21763547e-02,5.19780517e-02,4.13452820e+02
117,114,9.17968806e-04,8.94531317e-04,-3.88574488e-02,5.35304919e-02,3.80917542e+02
118,114,9.25781322e-04,8.94531317e-04,-3.54449302e-02,5.49539737e-02,3.47464294e+02
119,114,9.33593779e-04,8.94531317e-04,-3.19470614e-02,5.62450550e-02,3.13175079e+02
120,114,9.41406295e-04,8.94531317e-04,-2.83721946e-02,5.74006550e-02,2.78131958e+02
121,114,9.49218811e-04,8.94531317e-04,-2.47289762e-02,5.84179685e-02,2.42416489e+02
122,114,9.57031269e-04,8.94531317e-04,-2.10262183e-02,5.92945330e-02,2.06118103e+02
123,114,9.64843784e-04,8.94531317e-04,-1.72727685e-02,6.00282624e-02,1.69324036e+02
124,114,9.72656300e-04,8.94531317e-04,-1.34777082e-02,6.06173798e-02,1.32121307e+02
125,114,9.80468816e-04,8.94531317e-04,-9.65017918e-03,6.10604621e-02,9.46006165e+01
126,114,9.88281332e-04,8.94531317e-04,-5.79940202e-03,6.13564514e-02,5.68515015e+01
127,114,9.96093848e-04,8.94531317e-04,-1.93465326e-03,6.15046173e-02,1.89652596e+01
0,115,3.90625019e-06,9.02343774e-04,2.00645346e-03,5.75634874e-02,-1.77505836e+01
1,115,1.17187501e-05,9.02343774e-04,6.01452682e-03,5.74248098e-02,-5.32086754e+01
2,115,1.95312514e-05,9.02343774e-04,1.00081107e-02,5.71477935e-02,-8.85383453e+01
3,115,2.73437508e-05,9.02343774e-04,1.39775844e-02,5.67331053e-02,-1.23655197e+02
4,115,3.51562521e-05,9.02343774e-04,1.79133825e-02,5.61817363e-02,-1.58474091e+02
5,115,4.29687534e-05,9.02343774e-04,2.18060315e-02,5.54950237e-02,-1.92910889e+02
6,115,5.07812510e-05,9.02343774e-04,2.56461408e-02,5.46746179e-02,-2.26882919e+02
7,115,5.85937523e-05,9.02343774e-04,2.94244699e-02,5.37225008e-02,-2.60308960e+02
8,115,6.64062536e-05,9.02343774e-04,3.31319161e-02,5.26409522e-02,-2.93107239e+02
9,115,7.42187549e-05,9.02343774e-04,3.67595404e-02,5.14325984e-02,-3.25199585e+02
10,115,8.20312562e-05,9.02343774e-04,4.02986072e-02,5.01003303e-02,-3.56509216e+02
11,115,8.98437575e-05,9.02343774e-04,4.37405929e-02,4.86473665e-02,-3.86958801e+02
12,115,9.76562515e-05,9.02343774e-04,4.70772050e-02,4.70772125e-02,-4.16476715e+02
13,115,1.05468753e-04,9.02343774e-04,5.03003970e-02,4.53936420e-02,-4.44991333e+02
14,115,1.13281254e-04,9.02343774e-04,5.34024201e-02,4.36007120e-02,-4.72434021e+02
15,115,1.21093755e-04,9.02343774e-04,5.63757867e-02,4.17027473e-02,-4.98738037e+02
16,115,1.28906249e-04,9.02343774e-04,5.92133328e-02,3.97043191e-02,-5.23841125e+02
17,115,1.36718751e-04,9.02343774e-04,6.19082414e-02,3.76102366e-02,-5.47682251e+02
18,115,1.44531252e-04,9.02343774e-04,6.44540042e-02,3.54255475e-02,-5.70203979e+02
19,115,1.52343753e-04,9.02343774e-04,6.68444932e-02,3.31555158e-02,-5.91351318e+02
20,115,1.60156254e-04,9.02343774e-04,6.90739453e-02,3.08056083e-02,-6.11075134e+02
21,115,1.67968756e-04,9.02343774e-04,7.11369887e-02,2.83814855e-02,-6.29326294e+02
22,115,1.75781257e-04,9.02343774e-04,7.30286613e-02,2.58889925e-02,-6.46060791e+02
23,115,1.83593758e-04,9.02343774e-04,7.47443959e-02,2.33341288e-02,-6.61239258e+02
24,115,1.91406260e-04,9.02343774e-04,7.62800649e-02,2.07230560e-02,-6.74824951e+02
25,115,1.99218761e-04,9.02343774e-04,7.76319727e-02,1.80620570e-02,-6.86785278e+02
26,115,2.07031262e-04,9.02343774e-04,7.87968561e-02,1.53575419e-02,-6.97090698e+02
27,115,2.14843763e-04,9.02343774e-04,7.97719136e-02,1.26160309e-02,-7.05716187e+02
28,115,2.22656265e-04,9.02343774e-04,8.05547982e-02,9.84412525e-03,-7.12642456e+02
29,115,2.30468766e-04,9.02343774e-04,8.11436176e-02,7.04850536e-03,-7.17851440e+02
30,115,2.38281267e-04,9.02343774e-04,8.15369487e-02,4.23590466e-03,-7.21330872e+02
31,115,2.46093754e-04,9.02343774e-04,8.17338526e-02,1.41310587e-03,-7.23072998e+02
32,115,2.53906270e-04,9.02343774e-04,8.17338526e-02,-1.41311088e-03,-7.23072998e+02
33,115,2.61718757e-04,9.02343774e-04,8.15369487e-02,-4.23590932e-03,-7.21330872e+02
34,115,2.69531272e-04,9.02343774e-04,8.11436176e-02,-7.04851002e-03,-7.17851013e+02
35,115,2.77343759e-04,9.02343774e-04,8.05547982e-02,-9.84412339e-03,-7.12642395e+02
36,115,2.85156275e-04,9.02343774e-04,7.97719136e-02,-1.26160346e-02,-7.05716187e+02
37,115,2.92968762e-04,9.02343774e-04,7.87968561e-02,-1.53575400e-02,-6.97090698e+02
38,115,3.00781277e-04,9.02343774e-04,7.76319727e-02,-1.80620607e-02,-6.86785278e+02
39,115,3.08593764e-04,9.02343774e-04,7.62800723e-02,-2.07230542e-02,-6.74824585e+02
40,115,3.16406251e-04,9.02343774e-04,7.47443959e-02,-2.33341269e-02,-6.61239502e+02
41,115,3.24218767e-04,9.02343774e-04,7.30286613e-02,-2.58889943e-02,-6.46060913e+02
42,115,3.32031253e-04,9.02343774e-04,7.11369887e-02,-2.83814855e-02,-6.29326294e+02
43,115,3.39843769e-04,9.02343774e-04,6.90739378e-02,-3.08056101e-02,-6.11074890e+02
44,115,3.47656256e-04,9.02343774e-04,6.68444932e-02,-3.31555121e-02,-5.91351440e+02
45,115,3.55468772e-04,9.02343774e-04,6.44539967e-02,-3.54255512e-02,-5.70203979e+02
46,115,3.63281259e-04,9.02343774e-04,6.19082414e-02,-3.76102366e-02,-5.47682495e+02
47,115,3.71093774e-04,9.02343774e-04,5.92133328e-02,-3.97043265e-02,-5.23841370e+02
48,115,3.78906261e-04,9.02343774e-04,5.63757792e-02,-4.17027511e-02,-4.98737549e+02
49,115,3.86718777e-04,9.02343774e-04,5.34024201e-02,-4.36007120e-02,-4.72433533e+02
50,115,3.94531264e-04,9.02343774e-04,5.03004044e-02,-4.53936383e-02,-4.44991577e+02
51,115,4.02343780e-04,9.02343774e-04,4.70771976e-02,-4.70772125e-02,-4.16476685e+02
52,115,4.10156266e-04,9.02343774e-04,4.37405966e-02,-4.86473665e-02,-3.86959045e+02
53,115,4.17968782e-04,9.02343774e-04,4.02985997e-02,-5.01003340e-02,-3.56508972e+02
54,115,4.25781269e-04,9.02343774e-04,3.67595404e-02,-5.14325984e-02,-3.25199585e+02
55,115,4.33593785e-04,9.02343774e-04,3.31319049e-02,-5.26409559e-02,-2.93107239e+02
56,115,4.41406271e-04,9.02343774e-04,2.94244699e-02,-5.37225008e-02,-2.60308716e+02
57,115,4.49218758e-04,9.02343774e-04,2.56461501e-02,-5.46746179e-02,-2.26882919e+02
58,115,4.57031274e-04,9.02343774e-04,2.18060259e-02,-5.54950237e-02,-1.92911011e+02
59,115,4.64843761e-04,9.02343774e-04,1.79133881e-02,-5.61817363e-02,-1.58474091e+02
60,115,4.72656277e-04,9.02343774e-04,1.39775779e-02,-5.67331053e-02,-1.23655197e+02
61,115,4.80468763e-04,9.02343774e-04,1.00081125e-02,-5.71477935e-02,-8.85382843e+01
62,115,4.88281250e-04,9.02343774e-04,6.01453660e-03,-5.74248098e-02,-5.32087326e+01
63,115,4.96093766e-04,9.02343774e-04,2.00645206e-03,-5.75634874e-02,-1.77505760e+01
64,115,5.03906282e-04,9.02343774e-04,-2.00646627e-03,-5.75634874e-02,1.77506504e+01
65,115,5.11718797e-04,9.02343774e-04,-6.01453101e-03,-5.74248098e-02,5.32087059e+01
66,115,5.19531255e-04,9.02343774e-04,-1.00081069e-02,-5.71477935e-02,8.85382843e+01
67,115,5.27343771e-04,9.02343774e-04,-1.39775919e-02,-5.67331053e-02,1.23655197e+02
68,115,5.35156287e-04,9.02343774e-04,-1.79133825e-02,-5.61817363e-02,1.58474091e+02
69,115,5.42968803e-04,9.02343774e-04,-2.18060408e-02,-5.54950237e-02,1.92911011e+02
70,115,5.50781260e-04,9.02343774e-04,-2.56461427e-02,-5.46746179e-02,2.26883041e+02
71,115,5.58593776e-04,9.02343774e-04,-2.94244662e-02,-5.37225008e-02,2.60308838e+02
72,115,5.66406292e-04,9.02343774e-04,-3.31319198e-02,-5.26409522e-02,2.93107025e+02
73,115,5.74218750e-04,9.02343774e-04,-3.67595181e-02,-5.14326021e-02,3.25199341e+02
74,115,5.82031265e-04,9.02343774e-04,-4.02985960e-02,-5.01003340e-02,3.56508972e+02
75,115,5.89843781e-04,9.02343774e-04,-4.37405929e-02,-4.86473702e-02,3.86959534e+02
76,115,5.97656297e-04,9.02343774e-04,-4.70772125e-02,-4.70772050e-02,4.16476471e+02
77,115,6.05468755e-04,9.02343774e-04,-5.03003858e-02,-4.53936458e-02,4.44990845e+02
78,115,6.13281270e-04,9.02343774e-04,-5.34024127e-02,-4.36007157e-02,4.72434509e+02
79,115,6.21093786e-04,9.02343774e-04,-5.63757941e-02,-4.17027436e-02,4.98739197e+02
80,115,6.28906302e-04,9.02343774e-04,-5.92133552e-02,-3.97043079e-02,5.23840881e+02
81,115,6.36718760e-04,9.02343774e-04,-6.19082339e-02,-3.76102403e-02,5.47681763e+02
82,115,6.44531276e-04,9.02343774e-04,-6.44540042e-02,-3.54255438e-02,5.70204956e+02
83,115,6.52343791e-04,9.02343774e-04,-6.68444932e-02,-3.31555046e-02,5.91352173e+02
84,115,6.60156307e-04,9.02343774e-04,-6.90739527e-02,-3.08055915e-02,6.11074402e+02
85,115,6.67968765e-04,9.02343774e-04,-7.11369887e-02,-2.83814855e-02,6.29325623e+02
86,115,6.75781281e-04,9.02343774e-04,-7.30286688e-02,-2.58889869e-02,6.46061646e+02
87,115,6.83593797e-04,9.02343774e-04,-7.47444034e-02,-2.33341157e-02,6.61238647e+02
88,115,6.91406254e-04,9.02343774e-04,-7.62800649e-02,-2.07230598e-02,6.74824463e+02
89,115,6.99218770e-04,9.02343774e-04,-7.76319802e-02,-1.80620514e-02,6.86785645e+02
90,115,7.07031286e-04,9.02343774e-04,-7.87968636e-02,-1.53575316e-02,6.97091064e+02
91,115,7.14843802e-04,9.02343774e-04,-7.97719285e-02,-1.26160122e-02,7.05715881e+02
92,115,7.22656259e-04,9.02343774e-04,-8.05547982e-02,-9.84412804e-03,7.12641602e+02
93,115,7.30468775e-04,9.02343774e-04,-8.11436176e-02,-7.04849977e-03,7.17852417e+02
94,115,7.38281291e-04,9.02343774e-04,-8.15369561e-02,-4.23589256e-03,7.21330383e+02
95,115,7.46093807e-04,9.02343774e-04,-8.17338526e-02,-1.41310773e-03,7.23072083e+02
96,115,7.53906264e-04,9.02343774e-04,-8.17338526e-02,1.41310890e-03,7.23073853e+02
97,115,7.61718780e-04,9.02343774e-04,-8.15369487e-02,4.23592143e-03,7.21330444e+02
98,115,7.69531296e-04,9.02343774e-04,-8.11436176e-02,7.04850163e-03,7.17850586e+02
99,115,7.77343812e-04,9.02343774e-04,-8.05547982e-02,9.84412897e-03,7.12643311e+02
100,115,7.85156270e-04,9.02343774e-04,-7.97719136e-02,1.26160402e-02,7.05715332e+02
101,115,7.92968785e-04,9.02343774e-04,-7.87968636e-02,1.53575316e-02,6.97089294e+02
102,115,8.00781301e-04,9.02343774e-04,-7.76319802e-02,1.80620514e-02,6.86785767e+02
103,115,8.08593817e-04,9.02343774e-04,-7.62800649e-02,2.07230616e-02,6.74824585e+02
104,115,8.16406275e-04,9.02343774e-04,-7.47444034e-02,2.33341176e-02,6.61238647e+02
105,115,8.24218791e-04,9.02343774e-04,-7.30286688e-02,2.58889887e-02,6.46061768e+02
106,115,8.32031306e-04,9.02343774e-04,-7.11369887e-02,2.83814892e-02,6.29325500e+02
107,115,8.39843764e-04,9.02343774e-04,-6.90739527e-02,3.08055915e-02,6.11074158e+02
108,115,8.47656280e-04,9.02343774e-04,-6.68444932e-02,3.31555046e-02,5.91352173e+02
109,115,8.55468796e-04,9.02343774e-04,-6.44540042e-02,3.54255438e-02,5.70204956e+02
110,115,8.63281311e-04,9.02343774e-04,-6.19082339e-02,3.76102403e-02,5.47681763e+02
111,115,8.71093769e-04,9.02343774e-04,-5.92133515e-02,3.97043079e-02,5.23840637e+02
112,115,8.78906285e-04,9.02343774e-04,-5.63757941e-02,4.17027436e-02,4.98739197e+02
113,115,8.86718801e-04,9.02343774e-04,-5.34024127e-02,4.36007157e-02,4.72434509e+02
114,115,8.94531317e-04,9.02343774e-04,-5.03003858e-02,4.53936458e-02,4.44991089e+02
115,115,9.02343774e-04,9.02343774e-04,-4.70772088e-02,4.70772088e-02,4.16476715e+02
116,115,9.10156290e-04,9.02343774e-04,-4.37405929e-02,4.86473702e-02,3.86959290e+02
117,115,9.17968806e-04,9.02343774e-04,-4.02985960e-02,5.01003340e-02,3.56508972e+02
118,115,9.25781322e-04,9.02343774e-04,-3.67595144e-02,5.14326021e-02,3.25199341e+02
119,115,9.33593779e-04,9.02343774e-04,-3.31319161e-02,5.26409522e-02,2.93107025e+02
120,115,9.41406295e-04,9.02343774e-04,-2.94244643e-02,5.37225008e-02,2.60309326e+02
121,115,9.49218811e-04,9.02343774e-04,-2.56461259e-02,5.46746254e-02,2.26882812e+02
122,115,9.57031269e-04,9.02343774e-04,-2.18060389e-02,5.54950237e-02,1.92910431e+02
123,115,9.64843784e-04,9.02343774e-04,-1.79133806e-02,5.61817363e-02,1.58474091e+02
124,115,9.72656300e-04,9.02343774e-04,-1.39775705e-02,5.67331053e-02,1.23655136e+02
125,115,9.80468816e-04,9.02343774e-04,-1.00080855e-02,5.71477935e-02,8.85386963e+01
126,115,9.88281332e-04,9.02343774e-04,-6.01449050e-03,5.74248172e-02,5.32085266e+01
127,115,9.96093848e-04,9.02343774e-04,-2.00640573e-03,5.75634874e-02,1.77498970e+01
0,116,3.90625019e-06,9.10156290e-04,2.07337458e-03,5.34836538e-02,-1.64926491e+01
1,116,1.17187501e-05,9.10156290e-04,6.21512905e-03,5.33548035e-02,-4.94375801e+01
2,116,1.95312514e-05,9.10156290e-04,1.03419106e-02,5.30974232e-02,-8.22633438e+01
3,116,2.73437508e-05,9.10156290e-04,1.44437775e-02,5.27121238e-02,-1.14891464e+02
4,116,3.51562521e-05,9.10156290e-04,1.85108464e-02,5.21998331e-02,-1.47242538e+02
5,116,4.29687534e-05,9.10156290e-04,2.25333255e-02,5.15617914e-02,-1.79238907e+02
6,116,5.07812510e-05,9.10156290e-04,2.65015140e-02,5.07995300e-02,-2.10803024e+02
7,116,5.85937523e-05,9.10156290e-04,3.04058623e-02,4.99148965e-02,-2.41859894e+02
8,116,6.64062536e-05,9.10156290e-04,3.42369601e-02,4.89100032e-02,-2.72333862e+02
9,116,7.42187549e-05,9.10156290e-04,3.79855782e-02,4.77872901e-02,-3.02151428e+02
10,116,8.20312562e-05,9.10156290e-04,4.16426845e-02,4.65494506e-02,-3.31242065e+02
11,116,8.98437575e-05,9.10156290e-04,4.51994687e-02,4.51994650e-02,-3.59533752e+02
12,116,9.76562515e-05,9.10156290e-04,4.86473665e-02,4.37405966e-02,-3.86959534e+02
13,116,1.05468753e-04,9.10156290e-04,5.19780591e-02,4.21763510e-02,-4.13453552e+02
14,116,1.13281254e-04,9.10156290e-04,5.51835448e-02,4.05104943e-02,-4.38950989e+02
15,116,1.21093755e-04,9.10156290e-04,5.82560822e-02,3.87470499e-02,-4.63391052e+02
16,116,1.28906249e-04,9.10156290e-04,6.11882694e-02,3.68902571e-02,-4.86714813e+02
17,116,1.36718751e-04,9.10156290e-04,6.39730617e-02,3.49445939e-02,-5.08865814e+02
18,116,1.44531252e-04,9.10156290e-04,6.66037351e-02,3.29147503e-02,-5.29791626e+02
19,116,1.52343753e-04,9.10156290e-04,6.90739453e-02,3.08056064e-02,-5.49440674e+02
20,116,1.60156254e-04,9.10156290e-04,7.13777617e-02,2.86222491e-02,-5.67765930e+02
21,116,1.67968756e-04,9.10156290e-04,7.35096112e-02,2.63699368e-02,-5.84723816e+02
22,116,1.75781257e-04,9.10156290e-04,7.54643753e-02,2.40540989e-02,-6.00272400e+02
23,116,1.83593758e-04,9.10156290e-04,7.72373378e-02,2.16803141e-02,-6.14375488e+02
24,116,1.91406260e-04,9.10156290e-04,7.88242295e-02,1.92543026e-02,-6.26997925e+02
25,116,1.99218761e-04,9.10156290e-04,8.02212283e-02,1.67819001e-02,-6.38110474e+02
26,116,2.07031262e-04,9.10156290e-04,8.14249665e-02,1.42690698e-02,-6.47685791e+02
27,116,2.14843763e-04,9.10156290e-04,8.24325383e-02,1.17218643e-02,-6.55700439e+02
28,116,2.22656265e-04,9.10156290e-04,8.32415372e-02,9.14641935e-03,-6.62135193e+02
29,116,2.30468766e-04,9.10156290e-04,8.38499889e-02,6.54893974e-03,-6.66975098e+02
30,116,2.38281267e-04,9.10156290e-04,8.42564404e-02,3.93568305e-03,-6.70207703e+02
31,116,2.46093754e-04,9.10156290e-04,8.44599158e-02,1.31295144e-03,-6.71826538e+02
32,116,2.53906270e-04,9.10156290e-04,8.44599158e-02,-1.31295610e-03,-6.71826538e+02
33,116,2.61718757e-04,9.10156290e-04,8.42564404e-02,-3.93568724e-03,-6.70207703e+02
34,116,2.69531272e-04,9.10156290e-04,8.38499889e-02,-6.54894440e-03,-6.66974731e+02
35,116,2.77343759e-04,9.10156290e-04,8.32415372e-02,-9.14641749e-03,-6.62135132e+02
36,116,2.85156275e-04,9.10156290e-04,8.24325383e-02,-1.17218681e-02,-6.55700439e+02
37,116,2.92968762e-04,9.10156290e-04,8.14249665e-02,-1.42690688e-02,-6.47685852e+02
38,116,3.00781277e-04,9.10156290e-04,8.02212283e-02,-1.67819057e-02,-6.38110352e+02
39,116,3.08593764e-04,9.10156290e-04,7.88242370e-02,-1.92543007e-02,-6.26997437e+02
40,116,3.16406251e-04,9.10156290e-04,7.72373378e-02,-2.16803122e-02,-6.14375732e+02
41,116,3.24218767e-04,9.10156290e-04,7.54643753e-02,-2.40541007e-02,-6.00272522e+02
42,116,3.32031253e-04,9.10156290e-04,7.35096186e-02,-2.63699368e-02,-5.84724243e+02
43,116,3.39843769e-04,9.10156290e-04,7.13777542e-02,-2.86222510e-02,-5.67765564e+02
44,116,3.47656256e-04,9.10156290e-04,6.90739453e-02,-3.08056008e-02,-5.49440552e+02
