ix,iy,x,y,T,ux,uy,rho
76,48,0.767677,0.484848,16978.9,0,0,nan
77,48,0.777778,0.484848,16386.2,0,0,nan
78,48,0.787879,0.484848,15773.7,0,0,nan
79,48,0.79798,0.484848,15142.1,0,0,nan
80,48,0.808081,0.484848,14491.8,0,0,nan
81,48,0.818182,0.484848,13823.3,0,0,nan
82,48,0.828283,0.484848,13137.4,0,0,nan
83,48,0.838384,0.484848,12434.6,0,0,nan
84,48,0.848485,0.484848,11715.7,0,0,nan
85,48,0.858586,0.484848,10981.3,0,0,nan
86,48,0.868687,0.484848,10232.4,0,0,nan
87,48,0.878788,0.484848,9469.76,0,0,nan
88,48,0.888889,0.484848,8694.24,0,0,nan
89,48,0.89899,0.484848,7906.79,0,0,nan
90,48,0.909091,0.484848,7108.4,0,0,nan
91,48,0.919192,0.484848,6300.1,0,0,nan
92,48,0.929293,0.484848,5482.96,0,0,nan
93,48,0.939394,0.484848,4658.08,0,0,nan
94,48,0.949495,0.484848,3826.57,0,0,nan
95,48,0.959596,0.484848,2989.6,0,0,nan
96,48,0.969697,0.484848,2148.35,0,0,nan
97,48,0.979798,0.484848,1304,0,0,nan
98,48,0.989899,0.484848,457.776,0,0,nan
99,48,1,0.484848,0,0,0,nan
0,49,0,0.494949,1,0,0,nan
1,49,0.010101,0.494949,448.2,0,0,nan
2,49,0.020202,0.494949,1274.92,0,0,nan
3,49,0.030303,0.494949,2099.94,0,0,nan
4,49,0.040404,0.494949,2922.16,0,0,nan
5,49,0.050505,0.494949,3740.49,0,0,nan
6,49,0.0606061,0.494949,4553.85,0,0,nan
7,49,0.0707071,0.494949,5361.19,0,0,nan
8,49,0.0808081,0.494949,6161.48,0,0,nan
9,49,0.0909091,0.494949,6953.7,0,0,nan
10,49,0.10101,0.494949,7736.88,0,0,nan
11,49,0.111111,0.494949,8510.05,0,0,nan
12,49,0.121212,0.494949,9272.27,0,0,nan
13,49,0.131313,0.494949,10022.7,0,0,nan
14,49,0.141414,0.494949,10760.4,0,0,nan
15,49,0.151515,0.494949,11484.7,0,0,nan
16,49,0.161616,0.494949,12194.7,0,0,nan
17,49,0.171717,0.494949,12889.8,0,0,nan
18,49,0.181818,0.494949,13569.2,0,0,nan
19,49,0.191919,0.494949,14232.2,0,0,nan
20,49,0.20202,0.494949,14878.4,0,0,nan
21,49,0.212121,0.494949,15507,0,0,nan
22,49,0.222222,0.494949,16117.5,0,0,nan
23,49,0.232323,0.494949,16709.5,0,0,nan
24,49,0.242424,0.494949,17282.5,0,0,nan
25,49,0.252525,0.494949,17836.1,0,0,nan
26,49,0.262626,0.494949,18369.9,0,0,nan
27,49,0.272727,0.494949,18883.5,0,0,nan
28,49,0.282828,0.494949,19376.6,0,0,nan
29,49,0.292929,0.494949,19849,0,0,nan
30,49,0.30303,0.494949,20300.5,0,0,nan
31,49,0.313131,0.494949,20730.7,0,0,nan
32,49,0.323232,0.494949,21139.5,0,0,nan
33,49,0.333333,0.494949,21526.7,0,0,nan
34,49,0.343434,0.494949,21892.2,0,0,nan
35,49,0.353535,0.494949,22235.7,0,0,nan
36,49,0.363636,0.494949,22557.3,0,0,nan
37,49,0.373737,0.494949,22856.7,0,0,nan
38,49,0.383838,0.494949,23134,0,0,nan
39,49,0.393939,0.494949,23388.9,0,0,nan
40,49,0.40404,0.494949,23621.5,0,0,nan
41,49,0.414141,0.494949,23831.7,0,0,nan
42,49,0.424242,0.494949,24019.4,0,0,nan
43,49,0.434343,0.494949,24184.6,0,0,nan
44,49,0.444444,0.494949,24327.3,0,0,nan
45,49,0.454545,0.494949,24447.4,0,0,nan
46,49,0.464646,0.494949,24544.9,0,0,nan
47,49,0.474747,0.494949,24619.8,0,0,nan
48,49,0.484848,0.494949,24671.9,0,0,nan
49,49,0.494949,0.494949,24701.4,0,0,nan
50,49,0.50505,0.494949,24708.3,0,0,nan
51,49,0.515152,0.494949,24692.4,0,0,nan
52,49,0.525253,0.494949,24653.7,0,0,nan
53,49,0.535354,0.494949,24592.4,0,0,nan
54,49,0.545455,0.494949,24508.3,0,0,nan
55,49,0.555556,0.494949,24401.4,0,0,nan
56,49,0.565657,0.494949,24271.8,0,0,nan
57,49,0.575758,0.494949,24119.3,0,0,nan
58,49,0.585859,0.494949,23944.2,0,0,nan
59,49,0.59596,0.494949,23746.3,0,0,nan
60,49,0.606061,0.494949,23525.6,0,0,nan
61,49,0.616162,0.494949,23282.2,0,0,nan
62,49,0.626263,0.494949,23016.1,0,0,nan
63,49,0.636364,0.494949,22727.4,0,0,nan
64,49,0.646465,0.494949,22416,0,0,nan
65,49,0.656566,0.494949,22082.2,0,0,nan
66,49,0.666667,0.494949,21725.8,0,0,nan
67,49,0.676768,0.494949,21347,0,0,nan
68,49,0.686869,0.494949,20946,0,0,nan
69,49,0.69697,0.494949,20522.8,0,0,nan
70,49,0.707071,0.494949,20077.7,0,0,nan
71,49,0.717172,0.494949,19610.7,0,0,nan
72,49,0.727273,0.494949,19122.2,0,0,nan
73,49,0.737374,0.494949,18612.3,0,0,nan
74,49,0.747475,0.494949,18081.3,0,0,nan
75,49,0.757576,0.494949,17529.6,0,0,nan
76,49,0.767677,0.494949,16957.4,0,0,nan
77,49,0.777778,0.494949,16365.1,0,0,nan
78,49,0.787879,0.494949,15753.2,0,0,nan
79,49,0.79798,0.494949,15122.2,0,0,nan
80,49,0.808081,0.494949,14472.5,0,0,nan
81,49,0.818182,0.494949,13804.8,0,0,nan
82,49,0.828283,0.494949,13119.6,0,0,nan
83,49,0.838384,0.494949,12417.6,0,0,nan
84,49,0.848485,0.494949,11699.5,0,0,nan
85,49,0.858586,0.494949,10966,0,0,nan
86,49,0.868687,0.494949,10218,0,0,nan
87,49,0.878788,0.494949,9456.3,0,0,nan
88,49,0.888889,0.494949,8681.78,0,0,nan
89,49,0.89899,0.494949,7895.37,0,0,nan
90,49,0.909091,0.494949,7098.07,0,0,nan
91,49,0.919192,0.494949,6290.88,0,0,nan
92,49,0.929293,0.494949,5474.89,0,0,nan
93,49,0.939394,0.494949,4651.19,0,0,nan
94,49,0.949495,0.494949,3820.89,0,0,nan
95,49,0.959596,0.494949,2985.15,0,0,nan
96,49,0.969697,0.494949,2145.14,0,0,nan
97,49,0.979798,0.494949,1302.05,0,0,nan
98,49,0.989899,0.494949,457.09,0,0,nan
99,49,1,0.494949,0,0,0,nan
0,50,0,0.50505,1,0,0,nan
1,50,0.010101,0.50505,447.415,0,0,nan
2,50,0.020202,0.50505,1272.69,0,0,nan
3,50,0.030303,0.50505,2096.28,0,0,nan
4,50,0.040404,0.50505,2917.09,0,0,nan
5,50,0.050505,0.50505,3734.06,0,0,nan
6,50,0.0606061,0.50505,4546.1,0,0,nan
7,50,0.0707071,0.50505,5352.18,0,0,nan
8,50,0.0808081,0.50505,6151.27,0,0,nan
9,50,0.0909091,0.50505,6942.36,0,0,nan
10,50,0.10101,0.50505,7724.48,0,0,nan
11,50,0.111111,0.50505,8496.68,0,0,nan
12,50,0.121212,0.50505,9258.03,0,0,nan
13,50,0.131313,0.50505,10007.6,0,0,nan
14,50,0.141414,0.50505,10744.7,0,0,nan
15,50,0.151515,0.50505,11468.3,0,0,nan
16,50,0.161616,0.50505,12177.8,0,0,nan
17,50,0.171717,0.50505,12872.5,0,0,nan
18,50,0.181818,0.50505,13551.5,0,0,nan
19,50,0.191919,0.50505,14214.3,0,0,nan
20,50,0.20202,0.50505,14860.3,0,0,nan
21,50,0.212121,0.50505,15488.8,0,0,nan
22,50,0.222222,0.50505,16099.3,0,0,nan
23,50,0.232323,0.50505,16691.4,0,0,nan
24,50,0.242424,0.50505,17264.5,0,0,nan
25,50,0.252525,0.50505,17818.2,0,0,nan
26,50,0.262626,0.50505,18352.2,0,0,nan
27,50,0.272727,0.50505,18866.1,0,0,nan
28,50,0.282828,0.50505,19359.6,0,0,nan
29,50,0.292929,0.50505,19832.3,0,0,nan
30,50,0.30303,0.50505,20284.2,0,0,nan
31,50,0.313131,0.50505,20714.8,0,0,nan
32,50,0.323232,0.50505,21124,0,0,nan
33,50,0.333333,0.50505,21511.7,0,0,nan
34,50,0.343434,0.50505,21877.6,0,0,nan
35,50,0.353535,0.50505,22221.7,0,0,nan
36,50,0.363636,0.50505,22543.7,0,0,nan
37,50,0.373737,0.50505,22843.7,0,0,nan
38,50,0.383838,0.50505,23121.4,0,0,nan
39,50,0.393939,0.50505,23376.9,0,0,nan
40,50,0.40404,0.50505,23610,0,0,nan
41,50,0.414141,0.50505,23820.6,0,0,nan
42,50,0.424242,0.50505,24008.8,0,0,nan
43,50,0.434343,0.50505,24174.5,0,0,nan
44,50,0.444444,0.50505,24317.7,0,0,nan
45,50,0.454545,0.50505,24438.2,0,0,nan
46,50,0.464646,0.50505,24536.2,0,0,nan
47,50,0.474747,0.50505,24611.4,0,0,nan
48,50,0.484848,0.50505,24664,0,0,nan
49,50,0.494949,0.50505,24693.9,0,0,nan
50,50,0.50505,0.50505,24701.1,0,0,nan
51,50,0.515152,0.50505,24685.6,0,0,nan
52,50,0.525253,0.50505,24647.3,0,0,nan
53,50,0.535354,0.50505,24586.3,0,0,nan
54,50,0.545455,0.50505,24502.5,0,0,nan
55,50,0.555556,0.50505,24395.9,0,0,nan
56,50,0.565657,0.50505,24266.6,0,0,nan
57,50,0.575758,0.50505,24114.5,0,0,nan
58,50,0.585859,0.50505,23939.6,0,0,nan
59,50,0.59596,0.50505,23741.9,0,0,nan
60,50,0.606061,0.50505,23521.5,0,0,nan
61,50,0.616162,0.50505,23278.4,0,0,nan
62,50,0.626263,0.50505,23012.5,0,0,nan
63,50,0.636364,0.50505,22724,0,0,nan
64,50,0.646465,0.50505,22412.8,0,0,nan
65,50,0.656566,0.50505,22079.1,0,0,nan
66,50,0.666667,0.50505,21722.9,0,0,nan
67,50,0.676768,0.50505,21344.4,0,0,nan
68,50,0.686869,0.50505,20943.5,0,0,nan
69,50,0.69697,0.50505,20520.5,0,0,nan
70,50,0.707071,0.50505,20075.5,0,0,nan
71,50,0.717172,0.50505,19608.6,0,0,nan
72,50,0.727273,0.50505,19120.2,0,0,nan
73,50,0.737374,0.50505,18610.5,0,0,nan
74,50,0.747475,0.50505,18079.6,0,0,nan
75,50,0.757576,0.50505,17528,0,0,nan
76,50,0.767677,0.50505,16955.9,0,0,nan
77,50,0.777778,0.50505,16363.7,0,0,nan
78,50,0.787879,0.50505,15752,0,0,nan
79,50,0.79798,0.50505,15121,0,0,nan
80,50,0.808081,0.50505,14471.4,0,0,nan
81,50,0.818182,0.50505,13803.8,0,0,nan
82,50,0.828283,0.50505,13118.6,0,0,nan
83,50,0.838384,0.50505,12416.7,0,0,nan
84,50,0.848485,0.50505,11698.6,0,0,nan
85,50,0.858586,0.50505,10965.3,0,0,nan
86,50,0.868687,0.50505,10217.3,0,0,nan
87,50,0.878788,0.50505,9455.69,0,0,nan
88,50,0.888889,0.50505,8681.23,0,0,nan
89,50,0.89899,0.50505,7894.88,0,0,nan
90,50,0.909091,0.50505,7097.63,0,0,nan
91,50,0.919192,0.50505,6290.5,0,0,nan
92,50,0.929293,0.50505,5474.57,0,0,nan
93,50,0.939394,0.50505,4650.91,0,0,nan
94,50,0.949495,0.50505,3820.66,0,0,nan
95,50,0.959596,0.50505,2984.97,0,0,nan
96,50,0.969697,0.50505,2145.01,0,0,nan
97,50,0.979798,0.50505,1301.97,0,0,nan
98,50,0.989899,0.50505,457.064,0,0,nan
99,50,1,0.50505,0,0,0,nan
0,51,0,0.515152,1,0,0,nan
1,51,0.010101,0.515152,447.225,0,0,nan
2,51,0.020202,0.515152,1272.15,0,0,nan
3,51,0.030303,0.515152,2095.4,0,0,nan
4,51,0.040404,0.515152,2915.89,0,0,nan
5,51,0.050505,0.515152,3732.56,0,0,nan
6,51,0.0606061,0.515152,4544.33,0,0,nan
7,51,0.0707071,0.515152,5350.18,0,0,nan
8,51,0.0808081,0.515152,6149.07,0,0,nan
9,51,0.0909091,0.515152,6940.02,0,0,nan
10,51,0.10101,0.515152,7722.04,0,0,nan
11,51,0.111111,0.515152,8494.18,0,0,nan
12,51,0.121212,0.515152,9255.53,0,0,nan
13,51,0.131313,0.515152,10005.2,0,0,nan
14,51,0.141414,0.515152,10742.3,0,0,nan
15,51,0.151515,0.515152,11466.2,0,0,nan
16,51,0.161616,0.515152,12175.9,0,0,nan
17,51,0.171717,0.515152,12870.8,0,0,nan
18,51,0.181818,0.515152,13550.1,0,0,nan
19,51,0.191919,0.515152,14213.3,0,0,nan
20,51,0.20202,0.515152,14859.6,0,0,nan
21,51,0.212121,0.515152,15488.6,0,0,nan
22,51,0.222222,0.515152,16099.6,0,0,nan
23,51,0.232323,0.515152,16692.2,0,0,nan
24,51,0.242424,0.515152,17265.8,0,0,nan
25,51,0.252525,0.515152,17820.1,0,0,nan
26,51,0.262626,0.515152,18354.7,0,0,nan
27,51,0.272727,0.515152,18869.2,0,0,nan
28,51,0.282828,0.515152,19363.2,0,0,nan
29,51,0.292929,0.515152,19836.6,0,0,nan
30,51,0.30303,0.515152,20289.1,0,0,nan
31,51,0.313131,0.515152,20720.3,0,0,nan
32,51,0.323232,0.515152,21130.2,0,0,nan
33,51,0.333333,0.515152,21518.5,0,0,nan
34,51,0.343434,0.515152,21885,0,0,nan
35,51,0.353535,0.515152,22229.7,0,0,nan
36,51,0.363636,0.515152,22552.4,0,0,nan
37,51,0.373737,0.515152,22852.9,0,0,nan
38,51,0.383838,0.515152,23131.2,0,0,nan
39,51,0.393939,0.515152,23387.2,0,0,nan
40,51,0.40404,0.515152,23620.9,0,0,nan
41,51,0.414141,0.515152,23832.1,0,0,nan
42,51,0.424242,0.515152,24020.8,0,0,nan
43,51,0.434343,0.515152,24187.1,0,0,nan
44,51,0.444444,0.515152,24330.7,0,0,nan
45,51,0.454545,0.515152,24451.7,0,0,nan
46,51,0.464646,0.515152,24550.1,0,0,nan
47,51,0.474747,0.515152,24625.8,0,0,nan
48,51,0.484848,0.515152,24678.9,0,0,nan
49,51,0.494949,0.515152,24709.2,0,0,nan
50,51,0.50505,0.515152,24716.8,0,0,nan
51,51,0.515152,0.515152,24701.6,0,0,nan
52,51,0.525253,0.515152,24663.7,0,0,nan
53,51,0.535354,0.515152,24603,0,0,nan
54,51,0.545455,0.515152,24519.6,0,0,nan
55,51,0.555556,0.515152,24413.3,0,0,nan
56,51,0.565657,0.515152,24284.3,0,0,nan
57,51,0.575758,0.515152,24132.5,0,0,nan
58,51,0.585859,0.515152,23957.8,0,0,nan
59,51,0.59596,0.515152,23760.4,0,0,nan
60,51,0.606061,0.515152,23540.2,0,0,nan
61,51,0.616162,0.515152,23297.3,0,0,nan
62,51,0.626263,0.515152,23031.6,0,0,nan
63,51,0.636364,0.515152,22743.2,0,0,nan
64,51,0.646465,0.515152,22432.2,0,0,nan
65,51,0.656566,0.515152,22098.6,0,0,nan
66,51,0.666667,0.515152,21742.5,0,0,nan
67,51,0.676768,0.515152,21364,0,0,nan
68,51,0.686869,0.515152,20963.2,0,0,nan
69,51,0.69697,0.515152,20540.2,0,0,nan
70,51,0.707071,0.515152,20095.1,0,0,nan
71,51,0.717172,0.515152,19628.2,0,0,nan
72,51,0.727273,0.515152,19139.7,0,0,nan
73,51,0.737374,0.515152,18629.8,0,0,nan
74,51,0.747475,0.515152,18098.8,0,0,nan
75,51,0.757576,0.515152,17546.9,0,0,nan
76,51,0.767677,0.515152,16974.5,0,0,nan
77,51,0.777778,0.515152,16382,0,0,nan
78,51,0.787879,0.515152,15769.9,0,0,nan
79,51,0.79798,0.515152,15138.5,0,0,nan
80,51,0.808081,0.515152,14488.4,0,0,nan
81,51,0.818182,0.515152,13820.2,0,0,nan
82,51,0.828283,0.515152,13134.5,0,0,nan
83,51,0.838384,0.515152,12432,0,0,nan
84,51,0.848485,0.515152,11713.3,0,0,nan
85,51,0.858586,0.515152,10979.1,0,0,nan
86,51,0.868687,0.515152,10230.4,0,0,nan
87,51,0.878788,0.515152,9467.94,0,0,nan
88,51,0.888889,0.515152,8692.6,0,0,nan
89,51,0.89899,0.515152,7905.32,0,0,nan
90,51,0.909091,0.515152,7107.1,0,0,nan
91,51,0.919192,0.515152,6298.97,0,0,nan
92,51,0.929293,0.515152,5481.98,0,0,nan
93,51,0.939394,0.515152,4657.25,0,0,nan
94,51,0.949495,0.515152,3825.9,0,0,nan
95,51,0.959596,0.515152,2989.08,0,0,nan
96,51,0.969697,0.515152,2147.97,0,0,nan
97,51,0.979798,0.515152,1303.78,0,0,nan
98,51,0.989899,0.515152,457.697,0,0,nan
99,51,1,0.515152,0,0,0,nan
0,52,0,0.525253,1,0,0,nan
1,52,0.010101,0.525253,447.624,0,0,nan
2,52,0.020202,0.525253,1273.29,0,0,nan
3,52,0.030303,0.525253,2097.29,0,0,nan
4,52,0.040404,0.525253,2918.54,0,0,nan
5,52,0.050505,0.525253,3735.96,0,0,nan
6,52,0.0606061,0.525253,4548.52,0,0,nan
7,52,0.0707071,0.525253,5355.16,0,0,nan
8,52,0.0808081,0.525253,6154.86,0,0,nan
9,52,0.0909091,0.525253,6946.63,0,0,nan
10,52,0.10101,0.525253,7729.49,0,0,nan
11,52,0.111111,0.525253,8502.5,0,0,nan
12,52,0.121212,0.525253,9264.74,0,0,nan
13,52,0.131313,0.525253,10015.3,0,0,nan
14,52,0.141414,0.525253,10753.4,0,0,nan
15,52,0.151515,0.525253,11478.1,0,0,nan
16,52,0.161616,0.525253,12188.8,0,0,nan
17,52,0.171717,0.525253,12884.7,0,0,nan
18,52,0.181818,0.525253,13565,0,0,nan
19,52,0.191919,0.525253,14229.1,0,0,nan
20,52,0.20202,0.525253,14876.5,0,0,nan
21,52,0.212121,0.525253,15506.4,0,0,nan
22,52,0.222222,0.525253,16118.4,0,0,nan
23,52,0.232323,0.525253,16711.9,0,0,nan
24,52,0.242424,0.525253,17286.5,0,0,nan
25,52,0.252525,0.525253,17841.8,0,0,nan
26,52,0.262626,0.525253,18377.3,0,0,nan
27,52,0.272727,0.525253,18892.7,0,0,nan
28,52,0.282828,0.525253,19387.6,0,0,nan
29,52,0.292929,0.525253,19861.9,0,0,nan
30,52,0.30303,0.525253,20315.2,0,0,nan
31,52,0.313131,0.525253,20747.3,0,0,nan
32,52,0.323232,0.525253,21158,0,0,nan
33,52,0.333333,0.525253,21547.1,0,0,nan
34,52,0.343434,0.525253,21914.4,0,0,nan
35,52,0.353535,0.525253,22259.8,0,0,nan
36,52,0.363636,0.525253,22583.2,0,0,nan
37,52,0.373737,0.525253,22884.4,0,0,nan
38,52,0.383838,0.525253,23163.4,0,0,nan
39,52,0.393939,0.525253,23420.1,0,0,nan
40,52,0.40404,0.525253,23654.3,0,0,nan
41,52,0.414141,0.525253,23866.1,0,0,nan
42,52,0.424242,0.525253,24055.4,0,0,nan
43,52,0.434343,0.525253,24222.2,0,0,nan
44,52,0.444444,0.525253,24366.4,0,0,nan
45,52,0.454545,0.525253,24487.9,0,0,nan
46,52,0.464646,0.525253,24586.8,0,0,nan
47,52,0.474747,0.525253,24663,0,0,nan
48,52,0.484848,0.525253,24716.5,0,0,nan
49,52,0.494949,0.525253,24747.2,0,0,nan
50,52,0.50505,0.525253,24755.2,0,0,nan
51,52,0.515152,0.525253,24740.5,0,0,nan
52,52,0.525253,0.525253,24703,0,0,nan
53,52,0.535354,0.525253,24642.7,0,0,nan
54,52,0.545455,0.525253,24559.5,0,0,nan
55,52,0.555556,0.525253,24453.6,0,0,nan
56,52,0.565657,0.525253,24324.9,0,0,nan
57,52,0.575758,0.525253,24173.3,0,0,nan
58,52,0.585859,0.525253,23998.9,0,0,nan
59,52,0.59596,0.525253,23801.8,0,0,nan
60,52,0.606061,0.525253,23581.8,0,0,nan
61,52,0.616162,0.525253,23339,0,0,nan
62,52,0.626263,0.525253,23073.5,0,0,nan
63,52,0.636364,0.525253,22785.2,0,0,nan
64,52,0.646465,0.525253,22474.3,0,0,nan
65,52,0.656566,0.525253,22140.7,0,0,nan
66,52,0.666667,0.525253,21784.6,0,0,nan
67,52,0.676768,0.525253,21406.1,0,0,nan
68,52,0.686869,0.525253,21005.1,0,0,nan
69,52,0.69697,0.525253,20581.9,0,0,nan
70,52,0.707071,0.525253,20136.7,0,0,nan
71,52,0.717172,0.525253,19669.5,0,0,nan
72,52,0.727273,0.525253,19180.6,0,0,nan
73,52,0.737374,0.525253,18670.3,0,0,nan
74,52,0.747475,0.525253,18138.7,0,0,nan
75,52,0.757576,0.525253,17586.3,0,0,nan
76,52,0.767677,0.525253,17013.3,0,0,nan
77,52,0.777778,0.525253,16420,0,0,nan
78,52,0.787879,0.525253,15807,0,0,nan
79,52,0.79798,0.525253,15174.7,0,0,nan
80,52,0.808081,0.525253,14523.6,0,0,nan
81,52,0.818182,0.525253,13854.3,0,0,nan
82,52,0.828283,0.525253,13167.4,0,0,nan
83,52,0.838384,0.525253,12463.5,0,0,nan
84,52,0.848485,0.525253,11743.3,0,0,nan
85,52,0.858586,0.525253,11007.7,0,0,nan
86,52,0.868687,0.525253,10257.3,0,0,nan
87,52,0.878788,0.525253,9493.09,0,0,nan
88,52,0.888889,0.525253,8715.93,0,0,nan
89,52,0.89899,0.525253,7926.74,0,0,nan
90,52,0.909091,0.525253,7126.52,0,0,nan
91,52,0.919192,0.525253,6316.31,0,0,nan
92,52,0.929293,0.525253,5497.18,0,0,nan
93,52,0.939394,0.525253,4670.23,0,0,nan
94,52,0.949495,0.525253,3836.62,0,0,nan
95,52,0.959596,0.525253,2997.49,0,0,nan
96,52,0.969697,0.525253,2154.03,0,0,nan
97,52,0.979798,0.525253,1307.46,0,0,nan
98,52,0.989899,0.525253,458.992,0,0,nan
99,52,1,0.525253,0,0,0,nan
0,53,0,0.535354,1,0,0,nan
1,53,0.010101,0.535354,448.613,0,0,nan
2,53,0.020202,0.535354,1276.11,0,0,nan
3,53,0.030303,0.535354,2101.93,0,0,nan
4,53,0.040404,0.535354,2925,0,0,nan
5,53,0.050505,0.535354,3744.26,0,0,nan
6,53,0.0606061,0.535354,4558.63,0,0,nan
7,53,0.0707071,0.535354,5367.09,0,0,nan
8,53,0.0808081,0.535354,6168.6,0,0,nan
9,53,0.0909091,0.535354,6962.17,0,0,nan
10,53,0.10101,0.535354,7746.83,0,0,nan
11,53,0.111111,0.535354,8521.63,0,0,nan
12,53,0.121212,0.535354,9285.64,0,0,nan
13,53,0.131313,0.535354,10038,0,0,nan
14,53,0.141414,0.535354,10777.8,0,0,nan
15,53,0.151515,0.535354,11504.2,0,0,nan
16,53,0.161616,0.535354,12216.6,0,0,nan
17,53,0.171717,0.535354,12914.1,0,0,nan
18,53,0.181818,0.535354,13596.1,0,0,nan
19,53,0.191919,0.535354,14261.8,0,0,nan
20,53,0.20202,0.535354,14910.7,0,0,nan
21,53,0.212121,0.535354,15542.2,0,0,nan
22,53,0.222222,0.535354,16155.6,0,0,nan
23,53,0.232323,0.535354,16750.6,0,0,nan
24,53,0.242424,0.535354,17326.6,0,0,nan
25,53,0.252525,0.535354,17883.2,0,0,nan
26,53,0.262626,0.535354,18420,0,0,nan
27,53,0.272727,0.535354,18936.6,0,0,nan
28,53,0.282828,0.535354,19432.8,0,0,nan
29,53,0.292929,0.535354,19908.2,0,0,nan
30,53,0.30303,0.535354,20362.7,0,0,nan
31,53,0.313131,0.535354,20795.8,0,0,nan
32,53,0.323232,0.535354,21207.5,0,0,nan
33,53,0.333333,0.535354,21597.5,0,0,nan
34,53,0.343434,0.535354,21965.7,0,0,nan
35,53,0.353535,0.535354,22312,0,0,nan
36,53,0.363636,0.535354,22636.2,0,0,nan
37,53,0.373737,0.535354,22938.2,0,0,nan
38,53,0.383838,0.535354,23218,0,0,nan
39,53,0.393939,0.535354,23475.3,0,0,nan
40,53,0.40404,0.535354,23710.3,0,0,nan
41,53,0.414141,0.535354,23922.8,0,0,nan
42,53,0.424242,0.535354,24112.7,0,0,nan
43,53,0.434343,0.535354,24280,0,0,nan
44,53,0.444444,0.535354,24424.8,0,0,nan
45,53,0.454545,0.535354,24546.8,0,0,nan
46,53,0.464646,0.535354,24646.2,0,0,nan
47,53,0.474747,0.535354,24722.9,0,0,nan
48,53,0.484848,0.535354,24776.9,0,0,nan
49,53,0.494949,0.535354,24808.1,0,0,nan
50,53,0.50505,0.535354,24816.5,0,0,nan
51,53,0.515152,0.535354,24802.2,0,0,nan
52,53,0.525253,0.535354,24765.1,0,0,nan
53,53,0.535354,0.535354,24705.1,0,0,nan
54,53,0.545455,0.535354,24622.3,0,0,nan
55,53,0.555556,0.535354,24516.8,0,0,nan
56,53,0.565657,0.535354,24388.3,0,0,nan
57,53,0.575758,0.535354,24237.1,0,0,nan
58,53,0.585859,0.535354,24062.9,0,0,nan
59,53,0.59596,0.535354,23866,0,0,nan
60,53,0.606061,0.535354,23646.2,0,0,nan
61,53,0.616162,0.535354,23403.6,0,0,nan
62,53,0.626263,0.535354,23138.2,0,0,nan
63,53,0.636364,0.535354,22850,0,0,nan
64,53,0.646465,0.535354,22539,0,0,nan
65,53,0.656566,0.535354,22205.4,0,0,nan
66,53,0.666667,0.535354,21849.2,0,0,nan
67,53,0.676768,0.535354,21470.5,0,0,nan
68,53,0.686869,0.535354,21069.3,0,0,nan
69,53,0.69697,0.535354,20645.8,0,0,nan
70,53,0.707071,0.535354,20200.2,0,0,nan
71,53,0.717172,0.535354,19732.5,0,0,nan
72,53,0.727273,0.535354,19243,0,0,nan
73,53,0.737374,0.535354,18732,0,0,nan
74,53,0.747475,0.535354,18199.7,0,0,nan
75,53,0.757576,0.535354,17646.3,0,0,nan
76,53,0.767677,0.535354,17072.2,0,0,nan
77,53,0.777778,0.535354,16477.8,0,0,nan
78,53,0.787879,0.535354,15863.5,0,0,nan
79,53,0.79798,0.535354,15229.8,0,0,nan
80,53,0.808081,0.535354,14577.1,0,0,nan
81,53,0.818182,0.535354,13906,0,0,nan
82,53,0.828283,0.535354,13217.2,0,0,nan
83,53,0.838384,0.535354,12511.3,0,0,nan
84,53,0.848485,0.535354,11788.9,0,0,nan
85,53,0.858586,0.535354,11050.9,0,0,nan
86,53,0.868687,0.535354,10298.1,0,0,nan
87,53,0.878788,0.535354,9531.25,0,0,nan
88,53,0.888889,0.535354,8751.31,0,0,nan
89,53,0.89899,0.535354,7959.21,0,0,nan
90,53,0.909091,0.535354,7155.96,0,0,nan
91,53,0.919192,0.535354,6342.6,0,0,nan
92,53,0.929293,0.535354,5520.21,0,0,nan
93,53,0.939394,0.535354,4689.92,0,0,nan
94,53,0.949495,0.535354,3852.87,0,0,nan
95,53,0.959596,0.535354,3010.23,0,0,nan
96,53,0.969697,0.535354,2163.22,0,0,nan
97,53,0.979798,0.535354,1313.05,0,0,nan
98,53,0.989899,0.535354,460.955,0,0,nan
99,53,1,0.535354,0,0,0,nan
0,54,0,0.545455,1,0,0,nan
1,54,0.010101,0.545455,450.188,0,0,nan
2,54,0.020202,0.545455,1280.6,0,0,nan
3,54,0.030303,0.545455,2109.33,0,0,nan
4,54,0.040404,0.545455,2935.3,0,0,nan
5,54,0.050505,0.545455,3757.43,0,0,nan
6,54,0.0606061,0.545455,4574.68,0,0,nan
7,54,0.0707071,0.545455,5385.97,0,0,nan
8,54,0.0808081,0.545455,6190.3,0,0,nan
9,54,0.0909091,0.545455,6986.66,0,0,nan
10,54,0.10101,0.545455,7774.07,0,0,nan
11,54,0.111111,0.545455,8551.57,0,0,nan
12,54,0.121212,0.545455,9318.23,0,0,nan
13,54,0.131313,0.545455,10073.2,0,0,nan
14,54,0.141414,0.545455,10815.5,0,0,nan
15,54,0.151515,0.545455,11544.5,0,0,nan
16,54,0.161616,0.545455,12259.3,0,0,nan
17,54,0.171717,0.545455,12959.2,0,0,nan
18,54,0.181818,0.545455,13643.4,0,0,nan
