i,j,k,fill,curvature,temperature,liquid_frac,ux,uy,uz,vmag
31,52,74,9.975274e-01,0.000000e+00,3.120908e+02,0.000000e+00,-5.429643e-09,-5.554738e-09,-1.115481e-08,1.359287e-08
32,52,74,9.975274e-01,0.000000e+00,3.093805e+02,0.000000e+00,-3.760765e-09,-2.883757e-09,-1.740325e-08,1.803698e-08
33,52,74,9.975274e-01,0.000000e+00,3.071188e+02,0.000000e+00,-1.414021e-09,2.471643e-10,-2.366149e-08,2.370499e-08
34,52,74,9.975274e-01,0.000000e+00,3.052845e+02,0.000000e+00,1.457309e-09,3.706699e-09,-2.909020e-08,2.936159e-08
35,52,74,9.975274e-01,0.000000e+00,3.038372e+02,0.000000e+00,4.311068e-09,7.136770e-09,-3.279871e-08,3.384190e-08
36,52,74,9.975274e-01,0.000000e+00,3.027253e+02,0.000000e+00,6.345311e-09,1.005664e-08,-3.456125e-08,3.654968e-08
37,52,74,9.975274e-01,0.000000e+00,3.018931e+02,0.000000e+00,6.926813e-09,1.214086e-08,-3.478076e-08,3.748443e-08
38,52,74,9.975274e-01,0.000000e+00,3.012997e+02,0.000000e+00,5.973694e-09,1.342962e-08,-3.416613e-08,3.719360e-08
39,52,74,9.975274e-01,0.000000e+00,3.009674e+02,0.000000e+00,3.782768e-09,1.404362e-08,-3.340489e-08,3.643377e-08
0,53,74,9.975274e-01,0.000000e+00,3.004796e+02,0.000000e+00,5.903265e-10,1.265569e-08,-2.626400e-08,2.916012e-08
1,53,74,9.975274e-01,0.000000e+00,3.006560e+02,0.000000e+00,-2.988498e-09,1.247569e-08,-2.631797e-08,2.927814e-08
2,53,74,9.975274e-01,0.000000e+00,3.009766e+02,0.000000e+00,-6.095298e-09,1.224008e-08,-2.759113e-08,3.079355e-08
3,53,74,9.975274e-01,0.000000e+00,3.014372e+02,0.000000e+00,-8.102788e-09,1.179848e-08,-2.953984e-08,3.282470e-08
4,53,74,9.975274e-01,0.000000e+00,3.020687e+02,0.000000e+00,-8.620195e-09,1.083795e-08,-3.135974e-08,3.428122e-08
5,53,74,9.975274e-01,0.000000e+00,3.029123e+02,0.000000e+00,-7.523285e-09,9.039174e-09,-3.208512e-08,3.417253e-08
6,53,74,9.975274e-01,0.000000e+00,3.040105e+02,0.000000e+00,-5.148612e-09,6.359412e-09,-3.100362e-08,3.206517e-08
7,53,74,9.975274e-01,0.000000e+00,3.054026e+02,0.000000e+00,-2.238618e-09,3.144857e-09,-2.792591e-08,2.819145e-08
8,53,74,9.975274e-01,0.000000e+00,3.071189e+02,0.000000e+00,5.089065e-10,-1.456243e-10,-2.319460e-08,2.320064e-08
9,53,74,9.975274e-01,0.000000e+00,3.091755e+02,0.000000e+00,2.696553e-09,-3.167258e-09,-1.768415e-08,1.816679e-08
10,53,74,9.975274e-01,0.000000e+00,3.115683e+02,0.000000e+00,4.226782e-09,-5.783034e-09,-1.213387e-08,1.409042e-08
11,53,74,9.975274e-01,0.000000e+00,3.142668e+02,0.000000e+00,5.181910e-09,-8.047138e-09,-7.017689e-09,1.186830e-08
12,53,74,9.975274e-01,0.000000e+00,3.172104e+02,0.000000e+00,5.692105e-09,-1.009078e-08,-2.483751e-09,1.184876e-08
13,53,74,9.975274e-01,0.000000e+00,3.203083e+02,0.000000e+00,5.838435e-09,-1.194648e-08,1.507410e-09,1.338200e-08
14,53,74,9.975274e-01,0.000000e+00,3.234408e+02,0.000000e+00,5.631169e-09,-1.356750e-08,5.010531e-09,1.552071e-08
15,53,74,9.975274e-01,0.000000e+00,3.264658e+02,0.000000e+00,5.098152e-09,-1.489186e-08,8.099458e-09,1.770197e-08
16,53,74,9.975274e-01,0.000000e+00,3.292289e+02,0.000000e+00,4.313167e-09,-1.590812e-08,1.076004e-08,1.968375e-08
17,53,74,9.975274e-01,0.000000e+00,3.315760e+02,0.000000e+00,3.349966e-09,-1.663493e-08,1.292379e-08,2.132997e-08
18,53,74,9.975274e-01,0.000000e+00,3.333671e+02,0.000000e+00,2.278563e-09,-1.712476e-08,1.452959e-08,2.257339e-08
19,53,74,9.975274e-01,0.000000e+00,3.344901e+02,0.000000e+00,1.153575e-09,-1.741216e-08,1.552190e-08,2.335473e-08
20,53,74,9.975274e-01,0.000000e+00,3.348726e+02,0.000000e+00,6.014189e-15,-1.750779e-08,1.585788e-08,2.362192e-08
21,53,74,9.975274e-01,0.000000e+00,3.344901e+02,0.000000e+00,-1.153569e-09,-1.741216e-08,1.552190e-08,2.335473e-08
22,53,74,9.975274e-01,0.000000e+00,3.333671e+02,0.000000e+00,-2.278574e-09,-1.712475e-08,1.452961e-08,2.257340e-08
23,53,74,9.975274e-01,0.000000e+00,3.315760e+02,0.000000e+00,-3.350002e-09,-1.663491e-08,1.292380e-08,2.132996e-08
24,53,74,9.975274e-01,0.000000e+00,3.292290e+02,0.000000e+00,-4.313309e-09,-1.590810e-08,1.076004e-08,1.968377e-08
25,53,74,9.975274e-01,0.000000e+00,3.264659e+02,0.000000e+00,-5.098741e-09,-1.489182e-08,8.099398e-09,1.770208e-08
26,53,74,9.975274e-01,0.000000e+00,3.234408e+02,0.000000e+00,-5.633343e-09,-1.356732e-08,5.010215e-09,1.552125e-08
27,53,74,9.975274e-01,0.000000e+00,3.203084e+02,0.000000e+00,-5.845326e-09,-1.194572e-08,1.506223e-09,1.338420e-08
28,53,74,9.975274e-01,0.000000e+00,3.172104e+02,0.000000e+00,-5.710285e-09,-1.008807e-08,-2.487606e-09,1.185600e-08
29,53,74,9.975274e-01,0.000000e+00,3.142668e+02,0.000000e+00,-5.222243e-09,-8.039340e-09,-7.028584e-09,1.188713e-08
30,53,74,9.975274e-01,0.000000e+00,3.115683e+02,0.000000e+00,-4.304145e-09,-5.763774e-09,-1.216064e-08,1.412898e-08
31,53,74,9.975274e-01,0.000000e+00,3.091756e+02,0.000000e+00,-2.827884e-09,-3.125717e-09,-1.774278e-08,1.823659e-08
32,53,74,9.975274e-01,0.000000e+00,3.071188e+02,0.000000e+00,-7.105231e-10,-6.591269e-11,-2.331293e-08,2.332385e-08
33,53,74,9.975274e-01,0.000000e+00,3.054026e+02,0.000000e+00,1.955325e-09,3.285057e-09,-2.814414e-08,2.840260e-08
34,53,74,9.975274e-01,0.000000e+00,3.040106e+02,0.000000e+00,4.782769e-09,6.589598e-09,-3.138530e-08,3.242429e-08
35,53,74,9.975274e-01,0.000000e+00,3.029123e+02,0.000000e+00,7.106163e-09,9.384077e-09,-3.271346e-08,3.476677e-08
36,53,74,9.975274e-01,0.000000e+00,3.020685e+02,0.000000e+00,8.260232e-09,1.131011e-08,-3.229139e-08,3.519779e-08
37,53,74,9.975274e-01,0.000000e+00,3.014369e+02,0.000000e+00,8.014784e-09,1.236490e-08,-3.076216e-08,3.410921e-08
38,53,74,9.975274e-01,0.000000e+00,3.009866e+02,0.000000e+00,6.492149e-09,1.277802e-08,-2.883484e-08,3.220053e-08
39,53,74,9.975274e-01,0.000000e+00,3.007346e+02,0.000000e+00,3.903471e-09,1.279731e-08,-2.721860e-08,3.032921e-08
0,54,74,9.975274e-01,0.000000e+00,3.003563e+02,0.000000e+00,4.342826e-10,1.093830e-08,-2.056552e-08,2.329755e-08
1,54,74,9.975274e-01,0.000000e+00,3.004872e+02,0.000000e+00,-2.953927e-09,1.098225e-08,-2.092075e-08,2.381205e-08
2,54,74,9.975274e-01,0.000000e+00,3.007252e+02,0.000000e+00,-6.014742e-09,1.127723e-08,-2.269187e-08,2.604369e-08
3,54,74,9.975274e-01,0.000000e+00,3.010671e+02,0.000000e+00,-8.272859e-09,1.156096e-08,-2.534458e-08,2.905932e-08
4,54,74,9.975274e-01,0.000000e+00,3.015358e+02,0.000000e+00,-9.406016e-09,1.150361e-08,-2.819894e-08,3.187454e-08
5,54,74,9.975274e-01,0.000000e+00,3.021620e+02,0.000000e+00,-9.216663e-09,1.075715e-08,-3.046465e-08,3.359700e-08
6,54,74,9.975274e-01,0.000000e+00,3.029773e+02,0.000000e+00,-7.745252e-09,9.084059e-09,-3.143377e-08,3.362426e-08
7,54,74,9.975274e-01,0.000000e+00,3.040105e+02,0.000000e+00,-5.360885e-09,6.518262e-09,-3.062832e-08,3.176981e-08
8,54,74,9.975274e-01,0.000000e+00,3.052845e+02,0.000000e+00,-2.676938e-09,3.418597e-09,-2.801458e-08,2.834906e-08
9,54,74,9.975274e-01,0.000000e+00,3.068112e+02,0.000000e+00,-2.270733e-10,2.121627e-10,-2.394400e-08,2.394601e-08
10,54,74,9.975274e-01,0.000000e+00,3.085872e+02,0.000000e+00,1.707497e-09,-2.766085e-09,-1.914359e-08,1.941762e-08
11,54,74,9.975274e-01,0.000000e+00,3.105902e+02,0.000000e+00,3.045566e-09,-5.371465e-09,-1.424928e-08,1.552965e-08
12,54,74,9.975274e-01,0.000000e+00,3.127752e+02,0.000000e+00,3.845206e-09,-7.605880e-09,-9.720522e-09,1.292763e-08
13,54,74,9.975274e-01,0.000000e+00,3.150746e+02,0.000000e+00,4.224598e-09,-9.567176e-09,-5.736362e-09,1.192828e-08
14,54,74,9.975274e-01,0.000000e+00,3.173996e+02,0.000000e+00,4.261507e-09,-1.130512e-08,-2.299392e-09,1.229851e-08
15,54,74,9.975274e-01,0.000000e+00,3.196449e+02,0.000000e+00,3.991361e-09,-1.280400e-08,5.985000e-10,1.342504e-08
16,54,74,9.975274e-01,0.000000e+00,3.216958e+02,0.000000e+00,3.457392e-09,-1.403803e-08,3.009330e-09,1.476739e-08
17,54,74,9.975274e-01,0.000000e+00,3.234379e+02,0.000000e+00,2.729367e-09,-1.497830e-08,4.949632e-09,1.600931e-08
18,54,74,9.975274e-01,0.000000e+00,3.247673e+02,0.000000e+00,1.873850e-09,-1.563253e-08,6.382583e-09,1.698896e-08
19,54,74,9.975274e-01,0.000000e+00,3.256007e+02,0.000000e+00,9.486905e-10,-1.601159e-08,7.267172e-09,1.760917e-08
20,54,74,9.975274e-01,0.000000e+00,3.258847e+02,0.000000e+00,2.672973e-15,-1.613534e-08,7.566618e-09,1.782142e-08
21,54,74,9.975274e-01,0.000000e+00,3.256007e+02,0.000000e+00,-9.486945e-10,-1.601157e-08,7.267182e-09,1.760916e-08
22,54,74,9.975274e-01,0.000000e+00,3.247673e+02,0.000000e+00,-1.873847e-09,-1.563252e-08,6.382596e-09,1.698895e-08
23,54,74,9.975274e-01,0.000000e+00,3.234379e+02,0.000000e+00,-2.729390e-09,-1.497829e-08,4.949660e-09,1.600930e-08
24,54,74,9.975274e-01,0.000000e+00,3.216959e+02,0.000000e+00,-3.457500e-09,-1.403800e-08,3.009359e-09,1.476739e-08
25,54,74,9.975274e-01,0.000000e+00,3.196449e+02,0.000000e+00,-3.991838e-09,-1.280393e-08,5.984506e-10,1.342511e-08
26,54,74,9.975274e-01,0.000000e+00,3.173996e+02,0.000000e+00,-4.263336e-09,-1.130492e-08,-2.299708e-09,1.229902e-08
27,54,74,9.975274e-01,0.000000e+00,3.150746e+02,0.000000e+00,-4.230317e-09,-9.566368e-09,-5.737573e-09,1.193024e-08
28,54,74,9.975274e-01,0.000000e+00,3.127752e+02,0.000000e+00,-3.860289e-09,-7.603166e-09,-9.724366e-09,1.293342e-08
29,54,74,9.975274e-01,0.000000e+00,3.105901e+02,0.000000e+00,-3.078970e-09,-5.363812e-09,-1.425976e-08,1.554320e-08
30,54,74,9.975274e-01,0.000000e+00,3.085872e+02,0.000000e+00,-1.771374e-09,-2.747434e-09,-1.916852e-08,1.944526e-08
31,54,74,9.975274e-01,0.000000e+00,3.068111e+02,0.000000e+00,1.191739e-10,2.518230e-10,-2.399702e-08,2.399863e-08
32,54,74,9.975274e-01,0.000000e+00,3.052845e+02,0.000000e+00,2.512814e-09,3.493407e-09,-2.811821e-08,2.844560e-08
33,54,74,9.975274e-01,0.000000e+00,3.040106e+02,0.000000e+00,5.133268e-09,6.646615e-09,-3.081425e-08,3.193816e-08
34,54,74,9.975274e-01,0.000000e+00,3.029774e+02,0.000000e+00,7.457684e-09,9.288828e-09,-3.174923e-08,3.391037e-08
35,54,74,9.975274e-01,0.000000e+00,3.021620e+02,0.000000e+00,8.899900e-09,1.105659e-08,-3.096965e-08,3.406722e-08
36,54,74,9.975274e-01,0.000000e+00,3.015356e+02,0.000000e+00,9.147261e-09,1.189983e-08,-2.892273e-08,3.258531e-08
37,54,74,9.975274e-01,0.000000e+00,3.010668e+02,0.000000e+00,8.230483e-09,1.201898e-08,-2.626130e-08,3.003086e-08
38,54,74,9.975274e-01,0.000000e+00,3.007326e+02,0.000000e+00,6.333428e-09,1.170061e-08,-2.359810e-08,2.709034e-08
39,54,74,9.975274e-01,0.000000e+00,3.005456e+02,0.000000e+00,3.639184e-09,1.123604e-08,-2.156951e-08,2.459138e-08
0,55,74,9.975274e-01,0.000000e+00,3.002590e+02,0.000000e+00,3.161121e-10,9.144582e-09,-1.573984e-08,1.820620e-08
1,55,74,9.975274e-01,0.000000e+00,3.003540e+02,0.000000e+00,-2.611779e-09,9.323440e-09,-1.618632e-08,1.886120e-08
2,55,74,9.975274e-01,0.000000e+00,3.005267e+02,0.000000e+00,-5.415960e-09,9.960304e-09,-1.804390e-08,2.131016e-08
3,55,74,9.975274e-01,0.000000e+00,3.007750e+02,0.000000e+00,-7.747154e-09,1.077445e-08,-2.090817e-08,2.476406e-08
4,55,74,9.975274e-01,0.000000e+00,3.011154e+02,0.000000e+00,-9.291100e-09,1.143758e-08,-2.425556e-08,2.838089e-08
5,55,74,9.975274e-01,0.000000e+00,3.015700e+02,0.000000e+00,-9.836078e-09,1.163313e-08,-2.745587e-08,3.139909e-08
6,55,74,9.975274e-01,0.000000e+00,3.021620e+02,0.000000e+00,-9.297635e-09,1.106990e-08,-2.990149e-08,3.321277e-08
7,55,74,9.975274e-01,0.000000e+00,3.029122e+02,0.000000e+00,-7.784282e-09,9.584072e-09,-3.108339e-08,3.344588e-08
8,55,74,9.975274e-01,0.000000e+00,3.038372e+02,0.000000e+00,-5.612999e-09,7.228763e-09,-3.067793e-08,3.201400e-08
9,55,74,9.975274e-01,0.000000e+00,3.049456e+02,0.000000e+00,-3.246790e-09,4.330392e-09,-2.870824e-08,2.921399e-08
10,55,74,9.975274e-01,0.000000e+00,3.062353e+02,0.000000e+00,-1.117639e-09,1.268944e-09,-2.547780e-08,2.553386e-08
11,55,74,9.975274e-01,0.000000e+00,3.076895e+02,0.000000e+00,5.762943e-10,-1.623817e-09,-2.151466e-08,2.158355e-08
12,55,74,9.975274e-01,0.000000e+00,3.092760e+02,0.000000e+00,1.760904e-09,-4.191536e-09,-1.738179e-08,1.796653e-08
13,55,74,9.975274e-01,0.000000e+00,3.109453e+02,0.000000e+00,2.463598e-09,-6.383815e-09,-1.347638e-08,1.511407e-08
14,55,74,9.975274e-01,0.000000e+00,3.126333e+02,0.000000e+00,2.779749e-09,-8.248228e-09,-1.004445e-08,1.329102e-08
15,55,74,9.975274e-01,0.000000e+00,3.142635e+02,0.000000e+00,2.785345e-09,-9.830633e-09,-7.164132e-09,1.247895e-08
16,55,74,9.975274e-01,0.000000e+00,3.157524e+02,0.000000e+00,2.531514e-09,-1.115664e-08,-4.827375e-09,1.241703e-08
17,55,74,9.975274e-01,0.000000e+00,3.170173e+02,0.000000e+00,2.069154e-09,-1.221387e-08,-3.027810e-09,1.275255e-08
18,55,74,9.975274e-01,0.000000e+00,3.179823e+02,0.000000e+00,1.455844e-09,-1.297931e-08,-1.743213e-09,1.317652e-08
19,55,74,9.975274e-01,0.000000e+00,3.185874e+02,0.000000e+00,7.495503e-10,-1.344811e-08,-9.719732e-10,1.350401e-08
20,55,74,9.975274e-01,0.000000e+00,3.187936e+02,0.000000e+00,1.912439e-14,-1.360491e-08,-7.158897e-10,1.362374e-08
21,55,74,9.975274e-01,0.000000e+00,3.185874e+02,0.000000e+00,-7.495293e-10,-1.344809e-08,-9.719638e-10,1.350399e-08
22,55,74,9.975274e-01,0.000000e+00,3.179823e+02,0.000000e+00,-1.455848e-09,-1.297928e-08,-1.743189e-09,1.317649e-08
23,55,74,9.975274e-01,0.000000e+00,3.170173e+02,0.000000e+00,-2.069177e-09,-1.221383e-08,-3.027766e-09,1.275251e-08
24,55,74,9.975274e-01,0.000000e+00,3.157524e+02,0.000000e+00,-2.531603e-09,-1.115660e-08,-4.827352e-09,1.241701e-08
25,55,74,9.975274e-01,0.000000e+00,3.142635e+02,0.000000e+00,-2.785766e-09,-9.830546e-09,-7.164202e-09,1.247902e-08
26,55,74,9.975274e-01,0.000000e+00,3.126333e+02,0.000000e+00,-2.781265e-09,-8.247985e-09,-1.004477e-08,1.329142e-08
27,55,74,9.975274e-01,0.000000e+00,3.109453e+02,0.000000e+00,-2.468293e-09,-6.382995e-09,-1.347758e-08,1.511557e-08
28,55,74,9.975274e-01,0.000000e+00,3.092758e+02,0.000000e+00,-1.773166e-09,-4.188868e-09,-1.738548e-08,1.797069e-08
29,55,74,9.975274e-01,0.000000e+00,3.076895e+02,0.000000e+00,-6.033880e-10,-1.616475e-09,-2.152436e-08,2.159340e-08
30,55,74,9.975274e-01,0.000000e+00,3.062353e+02,0.000000e+00,1.066079e-09,1.286506e-09,-2.550009e-08,2.555477e-08
31,55,74,9.975274e-01,0.000000e+00,3.049457e+02,0.000000e+00,3.160322e-09,4.367045e-09,-2.875419e-08,2.925512e-08
32,55,74,9.975274e-01,0.000000e+00,3.038372e+02,0.000000e+00,5.482715e-09,7.296102e-09,-3.076504e-08,3.209020e-08
33,55,74,9.975274e-01,0.000000e+00,3.029123e+02,0.000000e+00,7.606452e-09,9.696946e-09,-3.123556e-08,3.357900e-08
34,55,74,9.975274e-01,0.000000e+00,3.021620e+02,0.000000e+00,9.077966e-09,1.124547e-08,-3.015323e-08,3.343782e-08
35,55,74,9.975274e-01,0.000000e+00,3.015701e+02,0.000000e+00,9.601083e-09,1.188296e-08,-2.784753e-08,3.176272e-08
36,55,74,9.975274e-01,0.000000e+00,3.011153e+02,0.000000e+00,9.107936e-09,1.175893e-08,-2.480188e-08,2.891990e-08
37,55,74,9.975274e-01,0.000000e+00,3.007749e+02,0.000000e+00,7.730369e-09,1.113388e-08,-2.158007e-08,2.548375e-08
38,55,74,9.975274e-01,0.000000e+00,3.005321e+02,0.000000e+00,5.662999e-09,1.028649e-08,-1.869395e-08,2.207589e-08
39,55,74,9.975274e-01,0.000000e+00,3.003963e+02,0.000000e+00,3.117118e-09,9.519561e-09,-1.664789e-08,1.942912e-08
0,56,74,9.975274e-01,0.000000e+00,3.001841e+02,0.000000e+00,2.272632e-10,7.451956e-09,-1.184369e-08,1.399486e-08
1,56,74,9.975274e-01,0.000000e+00,3.002516e+02,0.000000e+00,-2.128745e-09,7.674215e-09,-1.225220e-08,1.461306e-08
2,56,74,9.975274e-01,0.000000e+00,3.003743e+02,0.000000e+00,-4.514768e-09,8.432305e-09,-1.388798e-08,1.686306e-08
3,56,74,9.975274e-01,0.000000e+00,3.005507e+02,0.000000e+00,-6.727781e-09,9.534500e-09,-1.656201e-08,2.026005e-08
4,56,74,9.975274e-01,0.000000e+00,3.007924e+02,0.000000e+00,-8.468644e-09,1.068879e-08,-1.992340e-08,2.414352e-08
5,56,74,9.975274e-01,0.000000e+00,3.011153e+02,0.000000e+00,-9.506791e-09,1.160048e-08,-2.349358e-08,2.787290e-08
6,56,74,9.975274e-01,0.000000e+00,3.015357e+02,0.000000e+00,-9.720313e-09,1.199908e-08,-2.677916e-08,3.091255e-08
7,56,74,9.975274e-01,0.000000e+00,3.020685e+02,0.000000e+00,-9.096198e-09,1.166551e-08,-2.933134e-08,3.285045e-08
8,56,74,9.975274e-01,0.000000e+00,3.027255e+02,0.000000e+00,-7.749521e-09,1.047401e-08,-3.078353e-08,3.342731e-08
9,56,74,9.975274e-01,0.000000e+00,3.035128e+02,0.000000e+00,-5.900393e-09,8.469767e-09,-3.090206e-08,3.258050e-08
10,56,74,9.975274e-01,0.000000e+00,3.044286e+02,0.000000e+00,-3.895047e-09,5.895293e-09,-2.971624e-08,3.054474e-08
11,56,74,9.975274e-01,0.000000e+00,3.054614e+02,0.000000e+00,-2.072900e-09,3.092581e-09,-2.745634e-08,2.770761e-08
12,56,74,9.975274e-01,0.000000e+00,3.065881e+02,0.000000e+00,-6.182027e-10,3.692565e-10,-2.450500e-08,2.451558e-08
13,56,74,9.975274e-01,0.000000e+00,3.077736e+02,0.000000e+00,4.437820e-10,-2.067289e-09,-2.128930e-08,2.139404e-08
14,56,74,9.975274e-01,0.000000e+00,3.089723e+02,0.000000e+00,1.107832e-09,-4.170106e-09,-1.816859e-08,1.867391e-08
15,56,74,9.975274e-01,0.000000e+00,3.101299e+02,0.000000e+00,1.421963e-09,-5.904282e-09,-1.536024e-08,1.651725e-08
16,56,74,9.975274e-01,0.000000e+00,3.111874e+02,0.000000e+00,1.464710e-09,-7.308692e-09,-1.303848e-08,1.501880e-08
17,56,74,9.975274e-01,0.000000e+00,3.120856e+02,0.000000e+00,1.291226e-09,-8.406806e-09,-1.123246e-08,1.408935e-08
18,56,74,9.975274e-01,0.000000e+00,3.127709e+02,0.000000e+00,9.541938e-10,-9.200601e-09,-9.950430e-09,1.358575e-08
19,56,74,9.975274e-01,0.000000e+00,3.132007e+02,0.000000e+00,5.053986e-10,-9.683150e-09,-9.188011e-09,1.335808e-08
20,56,74,9.975274e-01,0.000000e+00,3.133472e+02,0.000000e+00,8.432494e-15,-9.845480e-09,-8.935069e-09,1.329545e-08
21,56,74,9.975274e-01,0.000000e+00,3.132006e+02,0.000000e+00,-5.053696e-10,-9.683134e-09,-9.188016e-09,1.335807e-08
22,56,74,9.975274e-01,0.000000e+00,3.127709e+02,0.000000e+00,-9.541898e-10,-9.200585e-09,-9.950418e-09,1.358573e-08
23,56,74,9.975274e-01,0.000000e+00,3.120856e+02,0.000000e+00,-1.291244e-09,-8.406780e-09,-1.123241e-08,1.408930e-08
24,56,74,9.975274e-01,0.000000e+00,3.111874e+02,0.000000e+00,-1.464785e-09,-7.308657e-09,-1.303847e-08,1.501878e-08
25,56,74,9.975274e-01,0.000000e+00,3.101300e+02,0.000000e+00,-1.422288e-09,-5.904231e-09,-1.536030e-08,1.651731e-08
26,56,74,9.975274e-01,0.000000e+00,3.089723e+02,0.000000e+00,-1.109038e-09,-4.169866e-09,-1.816891e-08,1.867424e-08
27,56,74,9.975274e-01,0.000000e+00,3.077736e+02,0.000000e+00,-4.475371e-10,-2.066463e-09,-2.129042e-08,2.139515e-08
28,56,74,9.975274e-01,0.000000e+00,3.065881e+02,0.000000e+00,6.084223e-10,3.718014e-10,-2.450833e-08,2.451871e-08
29,56,74,9.975274e-01,0.000000e+00,3.054614e+02,0.000000e+00,2.051422e-09,3.099418e-09,-2.746487e-08,2.771522e-08
30,56,74,9.975274e-01,0.000000e+00,3.044286e+02,0.000000e+00,3.854481e-09,5.911227e-09,-2.973525e-08,3.056116e-08
31,56,74,9.975274e-01,0.000000e+00,3.035128e+02,0.000000e+00,5.832876e-09,8.502104e-09,-3.094009e-08,3.261284e-08
32,56,74,9.975274e-01,0.000000e+00,3.027256e+02,0.000000e+00,7.648916e-09,1.053209e-08,-3.085367e-08,3.348701e-08
33,56,74,9.975274e-01,0.000000e+00,3.020686e+02,0.000000e+00,8.960817e-09,1.176061e-08,-2.945124e-08,3.295427e-08
34,56,74,9.975274e-01,0.000000e+00,3.015358e+02,0.000000e+00,9.556410e-09,1.214388e-08,-2.697303e-08,3.108606e-08
35,56,74,9.975274e-01,0.000000e+00,3.011153e+02,0.000000e+00,9.336061e-09,1.180180e-08,-2.378791e-08,2.814799e-08
36,56,74,9.975274e-01,0.000000e+00,3.007924e+02,0.000000e+00,8.341183e-09,1.094111e-08,-2.032465e-08,2.454332e-08
37,56,74,9.975274e-01,0.000000e+00,3.005505e+02,0.000000e+00,6.724713e-09,9.809742e-09,-1.704460e-08,2.078391e-08
38,56,74,9.975274e-01,0.000000e+00,3.003781e+02,0.000000e+00,4.701047e-09,8.678621e-09,-1.434703e-08,1.741424e-08
39,56,74,9.975274e-01,0.000000e+00,3.002816e+02,0.000000e+00,2.495660e-09,7.822038e-09,-1.257553e-08,1.501854e-08
0,57,74,9.975274e-01,0.000000e+00,3.001282e+02,0.000000e+00,1.617820e-10,5.962722e-09,-8.804341e-09,1.063469e-08
1,57,74,9.975274e-01,0.000000e+00,3.001749e+02,0.000000e+00,-1.644771e-09,6.166588e-09,-9.123478e-09,1.113418e-08
2,57,74,9.975274e-01,0.000000e+00,3.002602e+02,0.000000e+00,-3.545558e-09,6.876542e-09,-1.040297e-08,1.296455e-08
3,57,74,9.975274e-01,0.000000e+00,3.003827e+02,0.000000e+00,-5.458235e-09,8.014468e-09,-1.261731e-08,1.591290e-08
4,57,74,9.975274e-01,0.000000e+00,3.005506e+02,0.000000e+00,-7.181240e-09,9.399883e-09,-1.562053e-08,1.959411e-08
5,57,74,9.975274e-01,0.000000e+00,3.007750e+02,0.000000e+00,-8.476864e-09,1.076662e-08,-1.908602e-08,2.349582e-08
6,57,74,9.975274e-01,0.000000e+00,3.010670e+02,0.000000e+00,-9.190034e-09,1.185832e-08,-2.263481e-08,2.715531e-08
7,57,74,9.975274e-01,0.000000e+00,3.014372e+02,0.000000e+00,-9.259399e-09,1.246237e-08,-2.588778e-08,3.018648e-08
8,57,74,9.975274e-01,0.000000e+00,3.018936e+02,0.000000e+00,-8.702369e-09,1.241625e-08,-2.852200e-08,3.230168e-08
9,57,74,9.975274e-01,0.000000e+00,3.024405e+02,0.000000e+00,-7.611574e-09,1.163293e-08,-3.027723e-08,3.331624e-08
10,57,74,9.975274e-01,0.000000e+00,3.030768e+02,0.000000e+00,-6.136461e-09,1.012193e-08,-3.099118e-08,3.317473e-08
11,57,74,9.975274e-01,0.000000e+00,3.037941e+02,0.000000e+00,-4.507368e-09,8.044886e-09,-3.064832e-08,3.200557e-08
12,57,74,9.975274e-01,0.000000e+00,3.045768e+02,0.000000e+00,-2.981937e-09,5.686069e-09,-2.943306e-08,3.012521e-08
13,57,74,9.975274e-01,0.000000e+00,3.054004e+02,0.000000e+00,-1.720101e-09,3.286513e-09,-2.758518e-08,2.783347e-08
14,57,74,9.975274e-01,0.000000e+00,3.062331e+02,0.000000e+00,-7.759974e-10,1.071325e-09,-2.543781e-08,2.547218e-08
15,57,74,9.975274e-01,0.000000e+00,3.070372e+02,0.000000e+00,-1.306987e-10,-8.269773e-10,-2.326602e-08,2.328108e-08
16,57,74,9.975274e-01,0.000000e+00,3.077718e+02,0.000000e+00,2.392959e-10,-2.375780e-09,-2.128557e-08,2.141908e-08
17,57,74,9.975274e-01,0.000000e+00,3.083957e+02,0.000000e+00,3.727707e-10,-3.565273e-09,-1.963523e-08,1.995977e-08
18,57,74,9.975274e-01,0.000000e+00,3.088717e+02,0.000000e+00,3.442008e-10,-4.395304e-09,-1.841291e-08,1.893337e-08
19,57,74,9.975274e-01,0.000000e+00,3.091703e+02,0.000000e+00,2.036942e-10,-4.883795e-09,-1.766855e-08,1.833222e-08
20,57,74,9.975274e-01,0.000000e+00,3.092719e+02,0.000000e+00,4.009460e-14,-5.045758e-09,-1.741783e-08,1.813396e-08
21,57,74,9.975274e-01,0.000000e+00,3.091703e+02,0.000000e+00,-2.036666e-10,-4.883787e-09,-1.766854e-08,1.833221e-08
22,57,74,9.975274e-01,0.000000e+00,3.088717e+02,0.000000e+00,-3.442253e-10,-4.395323e-09,-1.841288e-08,1.893335e-08
23,57,74,9.975274e-01,0.000000e+00,3.083957e+02,0.000000e+00,-3.727961e-10,-3.565300e-09,-1.963521e-08,1.995975e-08
24,57,74,9.975274e-01,0.000000e+00,3.077719e+02,0.000000e+00,-2.393596e-10,-2.375798e-09,-2.128558e-08,2.141909e-08
